Gene	logFC	logCPM	LR	PValue	FDR	ENSEMBLID	ENTREZID
28	gnb5a	3.73871528771728	7.50849781603204	13.6583058857874	0.000219269239657453	0.0010465122801833	ENSDARG00000099685	562813
29	gper1	3.14509095894355	5.73639680097553	5.28735888181929	0.0214807738797444	0.0369751025798878	ENSDARG00000074661	565271
30	hand2	1.56233762857688	14.4012100508526	2.55987677708308	0.10960712625808	0.142083311816029	ENSDARG00000008305	58150
31	hat1	2.22703112078629	11.4149828420937	9.33480474613918	0.00224842046819555	0.00562105117048886	ENSDARG00000034916	447833
32	hbegfb	4.1289365822877	8.17958243496619	14.7007650893462	0.000125995304271514	0.000769145897282462	ENSDARG00000031246	407664
33	ik	2.60491733430183	12.1814567136959	15.903240141046	6.6664492404251e-05	0.000583314308537196	ENSDARG00000004161	322241
34	ilk	3.1295910036636	13.3982863823862	11.4847535877067	0.000701694294730309	0.00239975587263883	ENSDARG00000056964	393543
35	junba	9.31836818990868	14.6659655484963	20.1193128730586	7.27582615153899e-06	0.000118230436586656	ENSDARG00000074378	407086
36	kcne4	6.81632340319731	10.8462993400324	21.2025513934274	4.1321407548002e-06	8.67749558508042e-05	ENSDARG00000068257	794240
37	kcnh6a	-0.0640188956223297	11.700679789212	0.0150271103300454	0.902435642333968	0.911112908125641	ENSDARG00000001803	405763
38	kcnk1a	0.582558762795553	7.49914116057907	0.283237546211296	0.59458702349302	0.624316374667671	ENSDARG00000045067	793480
39	kcnk1b	1.6860756219199	6.57573851496703	2.59792297927672	0.107003865186238	0.140442573056937	ENSDARG00000017254	561206
40	kcnk3a	1.6877848114244	5.39419990501696	1.3930483207616	0.237890985085045	0.277539482599219	ENSDARG00000043466	561866
41	kcnq1.1	-0.789546744182864	9.07438795839863	1.91431281030906	0.166484970675716	0.200930137022415	ENSDARG00000059798	557498
42	krit1	1.82017858990661	10.0589090881914	8.66354755216521	0.00324638658319136	0.0069565426782672	ENSDARG00000098916	321836
43	lims1	3.25238393755798	12.6262344993649	15.3166925070216	9.09096408764893e-05	0.000636367486135425	ENSDARG00000026985	554019
44	lims2	0.872626650976381	9.46759108241173	2.26538224350997	0.132293567027985	0.167359331782391	ENSDARG00000014976	553696
45	lmna	2.0228608364545	10.8446868265293	13.8915975327954	0.000193662323850604	0.000968311619253019	ENSDARG00000013415	195815
46	lrrc10	-2.05601294179895	10.7068163696855	10.514969556078	0.00118411382114413	0.00345366531167037	ENSDARG00000045612	798207
47	lrrc39	-0.480497801564068	9.48499824511015	0.494878457421031	0.481759169444871	0.516170538690933	ENSDARG00000071465	550456
48	mios	2.36850978475394	10.0714214880166	11.39477375343	0.00073651018298403	0.00241667403791635	ENSDARG00000102587	393208
49	myh11a	5.77032782930884	12.4926036287043	26.6996508183639	2.37664462069647e-07	1.24773842586565e-05	ENSDARG00000009782	554168
50	myh6	-2.00470825048522	15.4352214601566	3.27147679713278	0.0704941378868437	0.0973932168173499	ENSDARG00000090637	386711
51	myh7	-2.7517834238658	16.2709492461769	7.69727091642517	0.00553043824236954	0.0109565285933736	ENSDARG00000079564	30616
52	myh7l	-1.27632172556932	17.3281112592243	2.23283559333665	0.135105695886437	0.168882119858046	ENSDARG00000079782	768300
53	myl2b	2.4304487988954	6.83316378143428	3.06013627248339	0.080234940030249	0.10941128185943	ENSDARG00000053424	677750
54	myl7	-1.69833875510027	16.8774475434893	4.71846306990193	0.0298404031592168	0.047845760917634	ENSDARG00000019096	30592
55	nkx2.5	-1.78021506230294	10.7474465468104	10.0868913772726	0.00149327808756788	0.00412616313670072	ENSDARG00000018004	30696
56	ogdha	1.29080162055617	13.5509543462316	8.26962754793004	0.00403137756080408	0.00846589287768856	ENSDARG00000034270	564552
57	prrx1a	0.867052461555724	10.3779350656774	1.27886853057062	0.258109518913254	0.297818675669139	ENSDARG00000033971	406431
58	rangrf	3.03861864207007	9.19685328462172	11.7509386178775	0.0006081256283364	0.00235144306476677	ENSDARG00000098786	559102
59	rbfox1	4.29604590960289	10.7824199291241	19.9662721942323	7.88202910577707e-06	0.000118230436586656	ENSDARG00000014746	449554
60	rbfox1l	-0.610683819419255	13.3782126417847	0.682213578971314	0.408825526798267	0.451859792777032	ENSDARG00000021184	407613
61	scn1ba	3.62738048478655	8.30080020882907	15.1101797579218	0.000101414938740546	0.000665535535484835	ENSDARG00000060222	555423
62	scn1bb	4.34213515120355	7.61162704773321	14.6151031184067	0.000131853582391279	0.000769145897282462	ENSDARG00000105003	100005325
63	scn3b	3.38118584468606	10.5106727517029	10.271662551187	0.00135089016254125	0.00383360721802246	ENSDARG00000062359	563935
64	scn4ba	-2.02067357187813	10.1066376245553	18.2731900148239	1.91381777142651e-05	0.000251188582499729	ENSDARG00000099031	566069
65	scn4bb	1.77657710269081	7.36072936571439	2.61511603730916	0.1058497819327	0.140442573056937	ENSDARG00000060319	567239
66	septin15	2.68253734877409	12.6031296795104	10.7172529065199	0.00106141140836558	0.0032549865965358	ENSDARG00000102889	792259
67	sgcd	0.51777082281625	10.4179233176264	1.0370458164383	0.308509533544906	0.344611713002288	ENSDARG00000098573	324961
68	sgcg	0.0263014618778796	10.2887628997381	0.00393201012531108	0.950000824650473	0.950000824650473	ENSDARG00000038107	445292
69	si:ch211-225p5.8	1.50944071810361	6.63582651727043	1.55980335983195	0.211694014490926	0.252589449108492	ENSDARG00000070170	555567
70	slc2a12	2.85718965896859	9.54364390846321	15.6997418601488	7.42343008106636e-05	0.000599584737316898	ENSDARG00000036865	393510
71	slc8a4a	2.13789991103126	6.90259874234216	3.50944697389422	0.0610198209651974	0.0865821783965639	ENSDARG00000055154	568512
72	smyd1b	0.992309193387415	10.82840571708	3.74926191813344	0.0528308351632932	0.0759895574266546	ENSDARG00000091253	569027
73	smyd2a	2.55717114103962	11.3959726611494	11.6939053604019	0.000627051483937806	0.00235144306476677	ENSDARG00000055151	541423
74	smyd2b	0.479589746552856	9.2805921645932	0.589881999405563	0.442464752441694	0.478956690787401	ENSDARG00000005629	568616
75	smyhc1	2.95027936402682	11.7449392765067	3.82312688452312	0.050549819150472	0.0737184862611049	ENSDARG00000099959	321552
76	smyhc2	1.84826022103568	11.8272922677299	1.52706911341942	0.216552852057253	0.255483701865298	ENSDARG00000103969	100124599
77	sra1	2.49792220739051	9.83885009218763	9.76612530730846	0.00177756680643673	0.00466423107103273	ENSDARG00000053619	415137
78	strip1	2.62840054296814	11.9171649586256	8.8298462436111	0.00296343353701811	0.00676435916058482	ENSDARG00000074084	568805
79	taf1a	2.37113238067286	8.69538465228329	9.90833984271809	0.00164531469939902	0.0044296934214589	ENSDARG00000052471	567105
80	tcap	5.66386580036287	11.2119190789457	11.4668167316926	0.000708499352874321	0.00239975587263883	ENSDARG00000007344	556258
81	tnnc1a	-0.885212147929746	14.1783524837241	1.1653682560482	0.280354987126156	0.319970365741809	ENSDARG00000011400	353247
82	tnnc1b	-0.958756540037289	12.156467790387	1.10258861572962	0.293698712453684	0.331595320512223	ENSDARG00000037539	415175
83	tnni1b	-1.81618660123001	14.7278259728852	8.74931819537454	0.00309717828749233	0.0069192280890786	ENSDARG00000052708	494070
84	tnni1c	0.387404276053634	8.13910552689783	0.14196392103851	0.706336362637635	0.727110961538742	ENSDARG00000042559	751665
85	tnni1d	3.89688313489663	8.92026626945161	7.28273902502423	0.00696203003648161	0.013537280626492	ENSDARG00000073766	436902
86	tnni2a.1	9.20295500638384	11.8782316336254	17.6482392123601	2.65761197096119e-05	0.000284234434001008	ENSDARG00000045592	492493
87	tnni2a.2	2.2990869085441	8.87824371161519	3.47751297187283	0.0622081675884341	0.0870914346238077	ENSDARG00000005841	394068
88	tnni2a.3	2.25904555909939	8.26970399216735	2.60695665112662	0.106395769083601	0.140442573056937	ENSDARG00000013752	402809
89	tnni2a.4	5.5638209634182	10.9196622162827	8.23232617187112	0.0041150752508139	0.00847221375167568	ENSDARG00000029069	494164
90	tnni2b.1	3.57510866907641	11.8518389806484	5.70785823833394	0.0168891326859901	0.0295559822004827	ENSDARG00000035958	550249
91	tnni2b.2	5.91923035504668	11.8665638050966	11.7347907587966	0.00061342480900586	0.00235144306476677	ENSDARG00000029995	445029
92	tnni4a	-0.448682888608347	12.544357698787	0.175617223634433	0.675167103524954	0.701906394753665	ENSDARG00000099870	449825
93	tnni4b.2	2.59382566938692	7.39928964480052	5.08404211267404	0.0241470122387033	0.0408941336300621	ENSDARG00000036671	415191
94	tnnt2a	-0.86728587209478	15.4218635034316	1.98993546864114	0.158347626837531	0.193331404859777	ENSDARG00000020610	58071
95	tnnt2c	1.45810020223101	8.75249102248442	2.13553691566837	0.143920062991925	0.177783607225319	ENSDARG00000032242	353248
96	tnnt2d	3.80007163413523	7.47554865731902	13.5689568412592	0.000229957142578585	0.00104980434655441	ENSDARG00000002988	574000
97	tnnt2e	5.0120616871071	10.7283574601524	14.0189084613806	0.000180981508814263	0.000968311619253019	ENSDARG00000045822	556703
98	tpm4a	0.846021564699968	16.1378549330521	4.61448438444446	0.0317030250006396	0.0496838451502561	ENSDARG00000023963	406437
99	trim55a	-1.20380994304679	8.93131149333454	6.38738797953825	0.0114934031037487	0.0208070228602346	ENSDARG00000029596	436631
100	vcla	1.98530518606972	10.1601167377482	10.6765956877125	0.0010849955321786	0.0032549865965358	ENSDARG00000044968	552980
101	vcp	2.20630803448611	15.2933595058884	4.87564923689889	0.0272381926778549	0.0446876598621057	ENSDARG00000020008	327197
102	washc5	2.71502877387302	10.3406508835477	13.117064398566	0.000292618188685382	0.00128020457549855	ENSDARG00000101543	393152
103	wu:fu71h07	2.5392079841969	8.65514157348119	9.24378992554637	0.00236295390932472	0.00563886728361581	ENSDARG00000103860	570464
