ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
hsa04936	Alcoholic liver disease	84	0.530970336772975	1.8309030925999	4.39152217627434e-05	0.00103828131453343	0.000775945647687571	3217	tags=33%, list=18%, signal=27%	712/718/223/718/718/718/714/3553/718/9370/23175/23417/8310/2168/3661/37/5465/1375/356/721/9663/5609/32/53632/79602/51176/5465/5563/8737/51/6319/207/6934/6416/51422
hsa04931	Insulin resistance	87	0.525620013501212	1.82705535172112	5.33874518719229e-05	0.00117808310464043	0.000880424644905394	6081	tags=55%, list=34%, signal=37%	2538/376497/2998/6514/183/5837/84699/5509/5465/1375/2538/8660/3667/5580/5836/10998/32/8473/53632/9945/5509/5465/5293/6195/948/5563/5170/8660/5507/8473/3643/79660/207/5105/51422/2997/10724/2308/22877/9882/5599/5601/10062/27330/6197/2932/3630/5834/5792/5590/5602/28965/5599/10891/3551/10998/5106/3643/10000/5792/5290/2475
hsa04260	Cardiac muscle contraction	66	0.544650532612695	1.80667568255747	0.000192866438904117	0.00398992445482892	0.0029818166541097	2247	tags=30%, list=13%, signal=27%	1337/7137/7137/59285/785/779/4624/4633/6543/476/4625/6548/4633/4624/476/4624/7134/7139/786/775/70/27092/779/476/481/477/781/845/6547
hsa05168	Herpes simplex virus 1 infection	104	0.485654964130012	1.74868896589427	0.000216612272942406	0.00421756837317273	0.00315194329049321	2502	tags=25%, list=14%, signal=22%	972/3117/972/3118/3118/718/718/718/718/3553/6773/718/7097/57506/6890/64170/5452/64135/7297/3661/356/5451/3459/3459/115004/567/3455/7248/5199/5293/5199/8740/3459
hsa03030	DNA replication	29	-0.64453110107833	-2.1016261368589	0.000230798857823233	0.00424413455219389	0.00317179716891577	3425	tags=48%, list=19%, signal=39%	4176/2237/5982/5983/5425/5557/5427/3978/5984/10535/56655/6119/6118/6742
hsa04972	Pancreatic secretion	59	0.553878092949065	1.79380523007305	0.000286342881247839	0.00498839440489657	0.00372800981125996	3801	tags=44%, list=21%, signal=34%	1179/8399/476/6548/84647/1357/476/1361/440387/1056/1506/112/1056/440387/111/476/481/477/23236/1506/63036/5644/1357/1360/107/2776/6522/476/63036/1811/1358/5331/114/5874/1506/108/1080
hsa04976	Bile secretion	63	0.543658335848059	1.79095059134823	0.000381125774125339	0.00630763156177437	0.00471392404839236	4236	tags=48%, list=24%, signal=37%	57552/8431/1581/64240/64241/8647/54577/476/6548/476/1576/7363/6550/6523/54576/112/54658/111/6822/476/481/54657/477/343/10998/6822/7367/57552/54658/54658/107/7363/949/6522/476/7365/6256/114/54576/108/1080/6256/115/5244/2052
hsa03040	Spliceosome	106	-0.417843034056506	-1.77103093646552	0.000423447873719642	0.00667434505720008	0.00498798247238677	4051	tags=40%, list=23%, signal=31%	6428/10084/57461/1655/22938/29896/25949/51639/220988/6627/6631/56259/7307/10450/6626/4116/51645/84321/6628/9410/10772/6428/8175/10285/25804/6632/51503/220988/10262/51690/4809/392517/9939/151903/6637/10286/10465/11157/51691/6629/83443/6633/8896/27258/84844/6635/4809
hsa04145	Phagosome	86	0.495573961135216	1.72183478149	0.000536815442351929	0.00807663233720402	0.00603596310778485	2815	tags=26%, list=16%, signal=22%	3117/3118/3118/718/718/718/718/1520/4153/10333/4360/718/7097/7059/6890/203068/4688/1536/4689/4360/7060/3673/7846/1520/3688/23545/948/245973/949/8417/84790/3118/7278
hsa05340	Primary immunodeficiency	18	0.716106169463171	1.83509513710047	0.000590578063955043	0.00810753061343943	0.00605905452109482	3053	tags=52%, list=17%, signal=43%	7374/5896/6890/29760/920/7535/5994/920/326/920/100/920/8625
hsa05322	Systemic lupus erythematosus	35	0.613130050675968	1.82087868081855	0.000607148531451976	0.00810753061343943	0.00605905452109482	508	tags=25%, list=3%, signal=25%	3117/712/3118/3118/718/718/718/718/714/732/718/735/716
hsa04152	AMPK signaling pathway	96	0.472593682607434	1.6814945753256	0.000612351254791498	0.00810753061343943	0.00605905452109482	3897	tags=40%, list=22%, signal=32%	2538/5213/9370/2998/5525/5214/84699/23417/148/5213/5207/3991/1375/2538/8660/3667/1938/5521/7248/3172/32/53632/79602/5293/5208/948/5526/5563/5211/3953/5170/8660/8408/3643/6319/207/5105/5523/5210/51422/3480/2997/2308/1080/51719/5208/8900
hsa00140	Steroid hormone biosynthesis	42	0.574999316011876	1.74395895560557	0.000861469535487616	0.0109671698556308	0.00819616764532752	3654	tags=43%, list=20%, signal=35%	1581/54577/1551/1576/7363/54576/1586/54658/6783/1588/54657/3291/7367/3292/54658/54658/9420/7363/374875/6716/1312/7365/412/3293/3294/54576
hsa00565	Ether lipid metabolism	29	0.621433895212011	1.76300092011714	0.000941477125054961	0.0115418121627108	0.00862561888451913	4555	tags=47%, list=26%, signal=35%	8605/8605/5321/8399/84647/255043/9514/254531/9514/23646/7368/56994/5338/5321/8613/5049/5337
hsa04612	Antigen processing and presentation	31	0.621981590330323	1.78885247472083	0.0011091378049701	0.0127351706349341	0.00951745937099546	3378	tags=40%, list=19%, signal=32%	972/3117/972/3118/3118/3306/1520/5721/5720/6890/1520/567/920/5994/920/920/3118/920/8625/6892/1514
hsa04072	Phospholipase D signaling pathway	117	0.448958200620633	1.6446924145639	0.00111577023689755	0.0127351706349341	0.00951745937099546	4913	tags=36%, list=28%, signal=26%	8605/8605/5321/183/57121/112/111/2912/23236/552/23533/8527/2206/7248/2206/10161/9266/5293/2768/107/2915/3579/11069/554/2534/3643/207/552/5331/4254/114/5336/2207/8526/53358/2918/80310/2918/108/5338/2185/5321/115/2913/3815/8877/1956/8613/5337/2206/3630/10555/2912/7249/2914/22808
hsa00053	Ascorbate and aldarate metabolism	24	0.661467865388417	1.81083155678386	0.00119210517520219	0.0131528937663975	0.00982963916394791	2985	tags=41%, list=17%, signal=34%	223/55586/9365/54577/7363/54576/54658/54657/9104/7367/54658/54658/7363/7365
hsa04750	Inflammatory mediator regulation of TRP channels	69	0.497771174281893	1.65791120365913	0.00162086293595549	0.0173066332839118	0.0129338808132271	4501	tags=39%, list=25%, signal=29%	8605/8605/5321/5734/3553/51393/112/5580/111/5734/5583/23236/3356/5583/815/8989/5293/107/2776/816/40/5331/41/114/5336/2150/5732/108/5321/115/5599/5732/5601/3710/3709
hsa04217	Necroptosis	87	0.4584074452353	1.59342444079906	0.00248005596296041	0.0256530788668717	0.01917148523999	5154	tags=35%, list=29%, signal=25%	8605/8605/5321/6775/3553/6773/291/5837/1536/7297/356/10616/823/3459/3459/353376/5836/25978/3455/815/3459/816/8737/7186/331/5321/6609/5599/2746/8772/92421/5601/55766/5834/9555/1540/3458/5602/5599
hsa04060	Cytokine-cytokine receptor interaction	111	0.429121640024121	1.56040591198543	0.00259067643819836	0.0259852697285957	0.0194197436356177	4116	tags=37%, list=23%, signal=29%	3560/2056/1440/3595/1524/3553/4283/1441/4283/3560/27302/6846/3601/1436/2833/2829/27302/10148/356/7852/51554/3459/3459/3625/920/3455/643/91/920/1270/53832/2661/8740/1235/2826/3953/3459/3579/55540/920/1896/151449/163702/920/3560/10913/151449/51554/112744/268/93/920/2833/3623/3586/353500/58985/1235
hsa00564	Glycerophospholipid metabolism	75	0.485383201000136	1.65488423408378	0.00334741709903861	0.0325880899935818	0.0243542730115813	4683	tags=40%, list=26%, signal=30%	8605/8605/5321/3931/8399/23175/84647/64850/162466/10908/9663/2819/8527/84803/1040/375775/254531/23646/9468/23659/1119/8526/56994/5338/43/5321/56261/57678/55500/8443/8613/5337/9468/55224/10555
hsa04973	Carbohydrate digestion and absorption	31	0.5889929928908	1.69397549590877	0.00396250807826811	0.0364330603862985	0.02722776018693	3137	tags=40%, list=18%, signal=33%	2538/476/6514/476/3938/6518/6523/2538/476/481/477/23236/5293/2542/476/207/5331
hsa05321	Inflammatory bowel disease	26	0.606921024546233	1.68878834260619	0.00393037597199238	0.0364330603862985	0.02722776018693	2766	tags=38%, list=16%, signal=32%	3117/3118/3118/3595/6775/3553/7097/4094/64127/3459/3459/2625/3459/3118
hsa04920	Adipocytokine signaling pathway	57	0.506617011256921	1.63263828142591	0.00411228215810696	0.0367882539009028	0.0274932093074007	4312	tags=41%, list=24%, signal=31%	2538/9370/23205/51703/5465/1375/2538/8660/2180/3667/32/53632/79602/5465/2180/948/5563/3953/8660/207/5105/7186/51422/6256/2182/6256/5599/6257/5601/9370
hsa05204	Chemical carcinogenesis - DNA adducts	37	0.561628275065953	1.67517942019669	0.00428694644760952	0.0373415598462829	0.0279067151021672	3748	tags=44%, list=21%, signal=35%	445329/6817/54577/373156/1551/1576/7363/9446/6818/54576/54658/6822/6799/54657/6822/7367/6799/6818/54658/54658/7363/374875/7365/653689/54576/4257
hsa00410	beta-Alanine metabolism	25	0.606052544626018	1.67372130580418	0.00512587416152876	0.0435042140375902	0.0325122922526116	4526	tags=48%, list=25%, signal=36%	223/2571/23417/8310/1806/1807/51/51733/57571/3030/54498/18/35/217
hsa00983	Drug metabolism - other enzymes	53	0.499250365194318	1.5877444622257	0.00565403429963028	0.0467871338294406	0.0349657384319241	3748	tags=33%, list=21%, signal=26%	151531/1066/7498/54577/978/1576/7363/9446/54576/54658/1806/54657/7367/54658/54658/1807/7363/51733/7365/6240/653689/54963/54576/4257
