ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0002252	immune effector process	339	0.46408809217737	1.87141699758689	3.46575444582314e-10	1.73130187998165e-07	1.40785910263342e-07	3116	tags=28%, list=17%, signal=24%	CD74/CD74/SERPING1/CD1C/C1QA/C3/C3/IL2RB/UNG/C3/C1RL/PTGER4/CFB/C3/C1QC/CX3CR1/DHX58/APOA1/STAT4/IL1B/MASP2/MILR1/MBL2/DLL1/IL2RB/APOA1/C8B/C3/NOD1/C9/C1S/UNC93B1/APBB1IP/MAVS/PGLYRP2/FGL2/RBP4/ANXA1/CARD9/GPI/SLC18A2/TUBB/AGER/ZP3/TLR7/NR4A3/SWAP70/HCK/TRPM4/IRF4/PTPRJ/DUSP10/EOMES/IFI35/CFB/BATF/EVPL/IRF8/SPI1/C4B/NCKAP1L/PRKCD/PLCL2/NOD2/FES/P2RX7/RNF19B/PTAFR/C8G/PTGER4/MASP1/WAS/ASCL2/MIR21/PGLYRP2/EPHB2/LYN/PKN1/CADM1/TICAM2/CGAS/B2M/C7/ZBTB7B/RSAD2/ANXA1/TSC1/SVEP1/CFP/LEF1/KDM5D/PIK3CD/CD180/GATA3/CFP/DNAJB9/CD36/CCR6/LIMK1/GPR183/MYO1G/PDPK1/AIRE/STX7/ANXA3/ADA/NOS2/FYN/IL2RB/SASH3/RC3H1/CTSC/INPP5D/PCK1/LCP1/TRAF2/PTPN6
GO:0016042	lipid catabolic process	241	0.499404482909665	1.9598267449295	5.52666519137673e-10	2.53075210221793e-07	2.05795559099949e-07	4397	tags=43%, list=25%, signal=33%	PLA2G4C/PLA2G4C/APOE/APOB/CYP24A1/APOB/NCEH1/PLA2G4A/APOC1/CES1/CYP7A1/IL1B/NEU3/CIDEC/BCO2/NEU3/PLA2G10/ABCB11/ADORA1/ADIPOQ/LPIN1/PNPLA2/PLA2G12B/ABHD6/CYP46A1/GCDH/MLYCD/LCT/ACOX3/LIPC/CYP3A4/FABP1/PPARD/BCO1/ACADVL/OXCT1/APOC2/PPARA/LIPE/CPT1B/CEL/IRS2/ANGPTL3/CEL/IRS1/CYP46A1/PRKCD/DAGLA/BCO2/BSCL2/SULT1E1/SULT2A1/PNPLA6/SMPD3/CYP19A1/CYP46A1/PNPLA4/CRAT/LPIN2/PLCB1/ASAH2/CYP27A1/SMPDL3B/FAAH2/SULT2A1/CYP4F2/CYP27A1/BCO2/ACACB/PNPLA3/PNPLA7/ABHD6/LIPH/NCEH1/PPARA/ACER2/LPL/PLCH1/SORL1/IRS2/SCARB1/PLBD1/FAAH2/ACOT7/SRD5A2/ACOX1/GM2A/PLA2G15/FGF23/CRAT/GCDH/AKT1/SMPD2/PCK1/HSD17B4/ABCD3/STS/ACER3/GBA3/PLCB3/SGPL1/INPP5F/AADAC/HADHA/MFSD2A/NUDT19/DDHD2/PLCG2/ABHD12/ABCD1/CROT/APOE/PLD2/PLA2G4A/SMPD1/ACADS/PHYH/GPCPD1/CNR1/GALC/NEU3/AMACR/CYP39A1/ADIPOQ/SPHK1/ACAA1/FUCA1
GO:0019915	lipid storage	74	0.654364716826238	2.22762209641486	6.70179853991745e-10	2.83279869052664e-07	2.30357366817405e-07	2663	tags=40%, list=15%, signal=34%	PLA2G4C/PLA2G4C/APOE/SOAT2/APOB/APOB/DGAT2/C3/C3/C3/C3/CES1/APOA1/IL1B/SOAT1/CIDEC/B4GALNT1/NPC2/PLA2G10/APOA1/C3/PNPLA2/CIDEB/RNF213/FITM1/PPARD/ABCA1/PPARA/ANGPTL3/B4GALNT1/DGAT1/BSCL2/ZFYVE1/CDS1/ACACB/PPARA/LPL/CD36/SCARB1/PLIN3
GO:0006936	muscle contraction	259	0.487578354506858	1.92912271022337	9.06194272989884e-10	3.5568125214853e-07	2.89232683371583e-07	2805	tags=33%, list=16%, signal=29%	LMOD2/TNNI2/TNNI3/SCN3B/TNNI3K/LMOD2/TCAP/TNNI3/ADRB2/RYR1/MYBPH/CACNA1S/GJA5/TNNC2/MYH6/MYL2/CASQ1/BMP10/TNNT1/LTB4R/ACTN3/ADORA1/EDNRA/CASQ1/SCN10A/ATP1A1/MYH7/SLC9A1/CLCN1/PGAM2/MYL2/PROK2/MYH6/MYBPC3/RNF207/KLHL41/CKMT2/ATP1A1/DOCK4/KCNJ5/SCN1B/MYH6/GAMT/SMPX/CHRNA1/ADRA1A/DTNA/CHRM2/ADRA2B/ANK2/TNNC1/TNNT2/GSTO1/TRPM4/CHRNB1/BMP10/ABCC9/HCN4/KBTBD13/CACNG1/SCN4B/CACNA1G/CSRP3/GJA5/NKX2-5/CLCN1/TACR1/SYNM/PTAFR/CACNA1C/CXCR4/SSTR2/CACNA1S/ATP1A1/CHRNE/TTN/ATP1B1/ACE2/ATP1A2/MIR21/HTR2A/ITGA2/RYR1/SLMAP/OXTR/MYOM2/TACR3/KLHL41/CACNA2D1/SPX/ACTN3/EHD3/SCN1B/SCN2B/CASQ2/ALDOA/CNN1/SLC8A3/FGF12/DES/HTR1D/TMEM38A/KCNB2/MYL1/RGS2/CACNA2D1/ALDOA/KCNJ8/PRKG1/TMOD1/CAV3/TNNI2/ADA/ATP1A1/STAC3
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	159	0.544497324578266	2.05052129496385	1.04134878509135e-09	3.81480771605131e-07	3.10212322295634e-07	3300	tags=36%, list=19%, signal=30%	CD74/CD74/SERPING1/CD1C/C1QA/C3/C3/IL2RB/UNG/PLA2G4A/C3/C1RL/C3/C1QC/STAT4/IL1B/MASP2/MBL2/IL2RB/C8B/C3/C9/C1S/UNC93B1/ANXA1/CARD9/AGER/ZP3/SWAP70/TRPM4/IRF4/TYK2/EBI3/BATF/C4B/NCKAP1L/PRKCD/NOD2/P2RX7/C8G/WAS/ASCL2/MIR21/NOTCH1/EPHB2/PKN1/B2M/C7/ZBTB7B/RSAD2/CD4/ANXA1/SVEP1/LEF1/KDM5D/CD4/GATA3/CCR6/MYO1G/AIRE/STX7/CD4/ADA/BACH2/CD4/IL2RB/SASH3/RC3H1/CTSC/INPP5D/TRAF2/PTPN6/ATAD5/SLA2/TRPM4
GO:0003012	muscle system process	333	0.459746739517698	1.84910631749261	1.50797550235625e-09	5.17895336590476e-07	4.21141842598836e-07	2836	tags=30%, list=16%, signal=26%	LMOD2/TNNI2/TNNI3/SCN3B/TNNI3K/MYOZ2/LMOD2/TCAP/TNNI3/ADRB2/RYR1/IL1B/MYOZ1/MYBPH/CACNA1S/GJA5/TNNC2/MYH6/MYL2/CASQ1/BMP10/TNNT1/LTB4R/ACTN3/ADORA1/EDNRA/CASQ1/SCN10A/ATP1A1/MYH7/SLC9A1/CLCN1/PGAM2/AGT/MYL2/PROK2/MYH6/MYBPC3/RNF207/KLHL41/CKMT2/ATP1A1/DOCK4/KCNJ5/SCN1B/MYH6/GAMT/SMPX/CHRNA1/ADRA1A/DTNA/CHRM2/ADRA2B/ANK2/NR4A3/TNNC1/TNNT2/GSTO1/TRPM4/CHRNB1/BMP10/ABCC9/HCN4/FBXO32/KBTBD13/CACNG1/PPARA/SCN4B/CACNA1G/CSRP3/GJA5/AKAP6/NKX2-5/MYOZ2/CLCN1/TACR1/SYNM/PTAFR/CACNA1C/CXCR4/SSTR2/CACNA1S/ATP1A1/CHRNE/TTN/ATP1B1/ACE2/ATP1A2/MIR21/NOTCH1/HTR2A/ITGA2/RYR1/MYOZ1/SLMAP/OXTR/MYOM2/TACR3/KLHL41/CACNA2D1/SPX/ACTN3/EHD3/PRKAG3/SCN1B/SCN2B/CASQ2/ALDOA/CNN1/SLC8A3/PPARA/IGFBP5/FGF12/DES/HTR1D/TMEM38A/KCNB2/MYL1/ABCC8/RGS2/CACNA2D1/CAMK2B/ALDOA/KCNJ8/IGFBP5/PRKG1/TMOD1/CAV3/TNNI2/ADA/ATP1A1/STAC3/JARID2
GO:0009416	response to light stimulus	251	-0.427490336396465	-2.0203732681135	2.050671269669e-09	6.62849330990068e-07	5.39015451377393e-07	1118	tags=21%, list=6%, signal=20%	CACNA2D4/AIPL1/UNC119/NPM1/GUCA1A/REEP6/FECH/NMT1/GRM6/IFT20/CDKN1A/ABCA4/SLC24A4/RBX1/SLC4A10/ATF4/MFAP4/TULP1/PDC/TRPM1/GRIN1/GNB5/PDE6B/CABP4/ABCA4/NOG/OPN4/ABCC8/GNGT2/HMGCR/CACNA1F/RRH/TRPM1/NETO1/GRK1/RHO/OPN4/PLEKHB1/OPN1MW/FOS/GPX1/RGS9BP/RGR/SAG/TYR/ROM1/GNGT1/AANAT/ROM1/GNAT1/SAG/RGS9/RCVRN/SLC1A2/PRPH2/PDC/DCT/PDE6C/GRK7/GNAT2/PRPH2/RHO/RCVRN/OPN1SW/RPE65/OPN1LW/GNGT2
GO:0003013	circulatory system process	453	0.422850989224116	1.73755981264051	2.75911521351730e-09	8.42296561015419e-07	6.84938250373153e-07	3833	tags=33%, list=21%, signal=27%	APOE/SERPING1/TNNI2/TNNI3/SCN3B/TNNI3K/EPO/SOD3/TCAP/TNNI3/ADRB2/GJA5/MYH6/MYL2/SLC8A2/DLL1/MYLK3/SLC27A1/BMP10/XCL2/ERAP2/KL/AR/ADORA1/ERAP1/FOXN4/EDNRA/ADIPOQ/SCN10A/ATP1A1/MYH7/SLC9A1/SLC16A12/SLC6A6/AGT/MYL2/SLC6A4/MYH6/MYBPC3/RNF207/ADRB1/ATP1A1/SLC38A3/F5/DOCK4/KCNJ5/SCN1B/MYH6/AGER/ADRA1A/VEGFA/RASL10B/EPAS1/CHRM2/ADRA2B/ANK2/TNNC1/TNNT2/MYL7/GSTO1/TRPM4/SLC2A13/HEG1/BMP10/ABCC9/SLC2A5/PTPRJ/IRX3/HCN4/SLC5A1/SPTBN4/PPARA/SCN4B/CARTPT/CACNA1G/CSRP3/GJA5/NKX2-5/ADCY6/ERAP1/FGB/FGG/SOD3/KCNG2/TACR1/CORIN/PTAFR/CACNA1C/ACTC1/CXCR4/ATP1A1/TTN/ATP1B1/ACE2/ATP1A2/MIR21/HTR2A/FGA/SGCG/AVPR1A/SLC6A13/EPAS1/OXTR/MIR92A1/OCLN/HSD11B2/TACR3/SLC16A1/SHOX2/CACNA2D1/CYP4F2/SPX/SVEP1/EHD3/SCN1B/SCN2B/CASQ2/GPR37L1/SLC6A6/SLC8A3/PPARA/HSPB7/NAV2/FGF12/GNA12/DES/BVES/CD36/HTR1D/TMEM38A/SLCO2B1/LEPR/ABCC8/RGS2/SLC2A13/CACNA2D1/KCNJ8/CXCR2/PRKG1/CAV3/SLC28A2/GPR4/CBS/SLCO3A1/TNNI2/AVPR2/ADA/ATP1A1/NOS2/DRD3/FYN/ASIC2/INSR/SLCO3A1/TBXAS1/CTNNBIP1/TNNI1/AVPR1A/SLC29A1/PLCB3/SLC8A1/SLC22A2/SLC5A6/MECP2/TRPM4/SLC44A1/MYOF/RAMP3/MFSD2A/THRB/NCALD/SGCZ/PTP4A3/SERPINF2/TJP3/F2RL1/LRP3/STC1/HTR1A/ABCA2/NEDD4L/DOCK5/ADAMTS16/NOX4/UCN/APOE/SCN1B/EDNRB/ABAT/SLC6A9
GO:0044282	small molecule catabolic process	291	0.472945618688769	1.88692643001058	3.45772495881242e-09	1.00001045519338e-06	8.13187947377215e-07	4655	tags=40%, list=26%, signal=30%	APOBEC2/UPP2/APOE/CYP24A1/MIOX/TDO2/TAT/ALDOB/CYP7A1/GLS2/SULT1A4/SULT1A1/ABCB11/XDH/PFKM/THNSL2/PNP/ACTN3/GDA/ADIPOQ/LPIN1/PGAM2/PKM/CDA/GAD1/AGXT/PFKP/CYP46A1/GCDH/SDSL/UROC1/HAL/MLYCD/ACOX3/CYP3A4/FABP1/PFKM/PPARD/ENPP4/ACADVL/OXCT1/SULT1A3/PPARA/HDC/CPT1B/IRS2/PRODH2/IRS1/CYP46A1/OAT/DPYD/AGXT2/SULT1E1/SULT2A1/FUT6/SULT1A2/AGXT/FTCD/GLDC/CYP46A1/APOBEC2/MIR21/DDO/SULT1C4/CRAT/LPIN2/TDO2/CYP27A1/SLC16A3/SULT2A1/PON1/SLC16A1/CYP4F2/CYP27A1/ACACB/ACTN3/SULT1A2/GLS2/GOT2/PPARA/SULT1A3/ALDH1L1/GOT1/FUT9/SULT1C4/PFKFB2/PFKL/IRS2/SCARB1/CBS/ADA/NOS2/ACMSD/ACOX1/GLS/PLA2G15/AMDHD1/FGF23/UPB1/CRAT/GCDH/AKT1/PCK1/HSD17B4/ABCD3/HMGCLL1/ALDH8A1/RIDA/CARNS1/SLC25A21/HADHA/MFSD2A/MAT1A/NUDT19/GLB1/HGD/CDO1/ABCD1/SARDH/BCAT2/CROT/APOE/ABAT/PFKFB2/ADA2/ACADS/PHYH/GLUD1/CNR1/ALDH4A1/AMACR/CYP39A1/NTSR1/ADIPOQ/ACAA1/KYAT3/LONP2/ASRGL1/ALDH2/ABCD3/FUT10/PNKD/FOXK2/NUDT3
GO:0006956	complement activation	26	0.816268568296253	2.30934977495755	4.69447327179839e-09	1.22838717278724e-06	9.98899199939055e-07	2309	tags=71%, list=13%, signal=62%	SERPING1/C1QA/C3/C3/C3/C1RL/CFB/C3/C1QC/IL1B/MASP2/MBL2/C8B/C3/C9/C1S/CFB/C4B/C8G/MASP1/C7/SVEP1/CFP/CFP
GO:0051146	striated muscle cell differentiation	241	0.487184923059456	1.91187319019532	4.48715562235129e-09	1.22838717278724e-06	9.98899199939055e-07	3326	tags=32%, list=19%, signal=26%	LMOD2/MYOZ2/LMOD2/NRAP/TCAP/RYR1/KLHL40/CXCL9/MYOZ1/FHL2/CACNA1S/CXCL9/MYH6/MYL2/DLL1/MYLK3/CASQ1/BMP10/TNNT1/TMEM182/ANKRD1/ACTN3/CASQ1/POPDC3/MYH7/SLC9A1/MYL2/KLF5/MYH6/SMYD1/FLNC/KLHL41/MIR133B/MYH6/ADRA1A/VEGFA/TNNT2/BMP10/IRX3/BARX2/PPARA/PLPP7/CSRP3/AKAP6/NKX2-5/MYF6/MYOZ2/KDM6B/SORT1/NEB/CAPN3/ACTC1/CACNA1S/TTN/CFL2/NOTCH1/RYR1/RBM24/AVPR1A/TMEM182/MYOZ1/WNT10B/MYOM2/WNT1/SHOX2/KLHL41/TSC1/ACTN3/ADPRHL1/ITGB1/PPARA/IGFBP5/BVES/TNFSF14/WNT3A/RGS2/EHD2/KCNJ8/IGFBP5/PRKG1/PLD3/TMOD1/CAV3/TBX1/STAC3/SPAG9/SIX4/ACTA1/MYOD1/LDB3/AKT1/AVPR1A/MYORG/ACTA1/SLC8A1/KLHL40/MAP2K4/OBSL1/NLN/HOMER1/HNRNPU/HDAC9/PDLIM5/PROX1
GO:0050776	regulation of immune response	491	0.409447181273066	1.68682109306754	1.37413133917017e-08	3.43220532215459e-06	2.79099882046765e-06	3681	tags=28%, list=21%, signal=23%	CD74/HLA-DQA1/CD74/APOE/SERPING1/CD1C/C1QA/ZNFX1/HLA-DQA2/HLA-DQA2/C3/C3/PLA2G4A/C3/C1RL/CFB/C3/C1QC/DHX58/IL1B/MASP2/CACNB4/CTSS/MBL2/STAT2/ITK/TLR6/C8B/C3/BLK/NOD1/ERAP1/C9/TLR2/C1S/GPR17/UNC93B1/LTF/MAVS/PGLYRP2/CASP6/IRGM/FGL2/TEC/DNASE2/CARD11/ANXA1/CARD9/PARP14/AGER/VSIR/ZP3/FYB2/TLR7/IFIH1/NR4A3/HCK/TRPM4/IRF4/BLNK/TYK2/PTPRJ/S100A14/IRF3/SLC46A2/DUSP10/IFI35/CFB/AMBP/BATF/EVPL/ERAP1/SPI1/C4B/NCKAP1L/PRKCD/PLCL2/NOD2/FES/P2RX7/PTAFR/C8G/RBCK1/MASP1/WAS/ASCL2/MIR21/PRKCH/PGLYRP2/MAP2K7/EPHB2/LYN/PKN1/CMKLR1/CADM1/SMPDL3B/CTSS/TICAM2/CGAS/B2M/C7/ZBTB7B/RSAD2/CD4/ANXA1/ZAP70/PRKCH/SVEP1/CFP/PIK3CD/CD4/GATA3/CFP/CD36/SARM1/LIMK1/TRIM62/MYO1G/CLPB/PDPK1/KCNJ8/GRAMD4/STX7/CD4/ADA/HLA-DQA2/MED1/FYN/GFI1/CD4/SASH3/BRAF/RC3H1/INPP5D/EPG5/AKT1/PCK1/KHDRBS1/CACNB3/TRAF2/PTPN6/ATAD5/NOP53/MAP2K4/TRIM62/SLA2/CASP6/LRP8/NLRX1/TRPM4/ADAR/SH2D1B/PUM2/OTOP1/SH2B2/PTPRD/PLCG2/IL17F/SKAP1/FCER1G/F2RL1/APPL2/ANXA1/AHR/MIR181B1/HLA-DQA1
GO:0030239	myofibril assembly	57	0.671974959640173	2.2092948406946	2.00539921972486e-08	4.79116030973396e-06	3.89607308363022e-06	3326	tags=50%, list=19%, signal=41%	LMOD2/MYOZ2/LMOD2/NRAP/TCAP/MYOZ1/MYH6/MYL2/MYLK3/CASQ1/BMP10/TNNT1/ANKRD1/CASQ1/MYH7/MYL2/MYH6/FLNC/KLHL41/MYH6/TNNT2/BMP10/CSRP3/NKX2-5/MYOZ2/NEB/CAPN3/ACTC1/TTN/CFL2/MYOZ1/MYOM2/KLHL41/ADPRHL1/ITGB1/TMOD1/CAV3/SIX4/ACTA1/LDB3/ACTA1/OBSL1/PROX1
GO:0055002	striated muscle cell development	58	0.664394825845054	2.18332516746337	2.33335454266967e-08	5.34240967165409e-06	4.34433773404945e-06	3326	tags=49%, list=19%, signal=40%	LMOD2/MYOZ2/LMOD2/NRAP/TCAP/MYOZ1/MYH6/MYL2/MYLK3/CASQ1/BMP10/TNNT1/ANKRD1/CASQ1/MYH7/MYL2/MYH6/FLNC/KLHL41/MYH6/TNNT2/BMP10/CSRP3/NKX2-5/MYOZ2/NEB/CAPN3/ACTC1/TTN/CFL2/MYOZ1/MYOM2/KLHL41/ADPRHL1/ITGB1/TMOD1/CAV3/SIX4/ACTA1/LDB3/ACTA1/OBSL1/PROX1
GO:0002088	lens development in camera-type eye	76	-0.602899850569734	-2.39302815846798	2.55092169117662e-08	5.39127488192904e-06	4.3840739186416e-06	520	tags=20%, list=3%, signal=20%	ATF4/CRYBA1/GJA8/LCTL/WNT5A/GJA8/GJE1/LCTL/BFSP1/BFSP2/CRYGN/LIM2/CRYAA/MIP/LIM2/MIP/CRYGN/CRYBA4/CRYBA2/CRYBA2/CRYBB1
