ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0072524	pyridine-containing compound metabolic process	66	0.496046093670438	1.4177082918568	0.0288248337028825	0.174482394467979	0.144784366985252	1838	tags=24%, list=10%, signal=21%	PNP/PNP/TKT/GCK/NAMPT/HAAO/ASPDH/ACMSD/LDHB/PNP/ALDOB/NMNAT2/SARM1/NOCT/PC/GPD1/DCXR/PNP
GO:0006631	fatty acid metabolic process	272	0.404449692491684	1.27384362642962	0.0288313958430419	0.174482394467979	0.144784366985252	3990	tags=29%, list=22%, signal=23%	PCK1/INS/CYP7A1/C3/PTGDS/GIP/C3/ACSL5/C3/HAO1/CYP4V2/FABP2/HAO2/ACBD7/ELOVL4/CYGB/AKR1B1/CES1/ANGPTL3/SOX9/GPX1/CYP4A22/FADS6/CES1/FABP1/TRIB3/C3/SCD/TYRP1/FADS2/CD36/CYGB/PRKAR2B/ACSM4/ABHD6/FAAH2/AIG1/SREBF1/NR4A3/C3/C3/INSIG1/TYRP1/LPL/PLP1/PM20D1/MSMO1/CYP1A2/SCD/ACSL4/HSD17B4/PTGES/ABHD2/PPARA/PTGS2/ELOVL6/LIPG/PER2/LIPC/ELOVL5/PCK2/PDK2/IRS2/SLC45A3/EDN2/CD74/PRKAB1/SESN2/FA2H/SLC22A13/PLA2G4C/LPL/SLC27A5/MFSD2A/SOX9/ELOVL1/ILVBL/ACBD5/LPIN1/ASAH1/PNPLA3/PLA2G10/ABCB11/MIR96/PHYH/QKI/ACAT2/ACSBG1/CYP4V2/DBI/FAAH2/ECHDC2/APOC1/AKR1C4/PTGS2
GO:0035249	synaptic transmission, glutamatergic	96	0.465218903845833	1.37410516442375	0.0289079229122056	0.174560603811987	0.144849264595117	3561	tags=34%, list=20%, signal=28%	STXBP1/GRIN1/SLC17A7/STXBP1/GRIA2/CLSTN3/NAPB/SLC17A7/GRIN1/SYT1/GRIK1/DTNBP1/CACNG3/TNF/SLC17A6/SLC1A4/MAPK8IP2/GRM2/GRIA2/GRM6/ABCC8/GRM2/GRIN2B/GRM1/PTGS2/UCN/SLC38A2/NLGN2/NAPB/RAB3GAP1/KMO/SERPINE2/CACNG5/TNR/NAPA/NRXN1/SLC17A6/NLGN3/GRIA3/VPS54/MIR142
GO:0061351	neural precursor cell proliferation	135	0.44499466232212	1.35666919720294	0.0288957688338493	0.174560603811987	0.144849264595117	4184	tags=33%, list=23%, signal=25%	SIX3/NEUROD4/WNT5A/PAX6/SKOR2/BCAN/PAX6/BTG2/INSM1/ATF5/WNT2/INSM1/TAFA1/OTP/SIX3/GATA2/LRP2/VEGFA/POU3F2/NR2E1/DCT/HOOK3/LNX2/GPR37L1/SOX10/VAX1/FZD6/VCAN/LHX2/PTN/ARX/FOXG1/ITGB1/TAFA3/GJC2/TOX/EML1/ASCL1/DIXDC1/FOXO1/ID2/IFT20/KDM2B/NAP1L1/RORA/OTP/GATA2/SOX5/DISP3/HAPLN4/WNT7A/PSMG1/GNAI2/NCAN/TAFA3
GO:1902106	negative regulation of leukocyte differentiation	67	0.49780239031337	1.42450659237948	0.0289855072463768	0.174836757445453	0.145078415101298	3729	tags=35%, list=21%, signal=28%	INHBA/CCL3/IRF1/FSTL3/APCS/FGL2/MYC/INHBA/LTF/GATA2/NRARP/MIR21/SOCS1/SFRP1/MYC/LOXL3/TLR3/APCS/CD74/MAFB/HLX/PIK3R1/RUNX3/RUNX1/ASCL2/SLC4A2/FOXJ1/TCTA/FBXW7/CCL3/ID2/CDK6/GATA2
GO:1990845	adaptive thermogenesis	122	0.450239439496635	1.36490229383037	0.0291363163371488	0.175361009182686	0.145513435815839	2705	tags=20%, list=15%, signal=17%	UCP1/NR1D1/PLAC8/SLC25A4/CEBPB/G0S2/ACTN3/PHOX2B/GATM/ATF4/GJA1/DDIT3/ADCYAP1/SCD/CD36/VEGFA/PRLR/DYNC1H1/ABHD6/GADD45G/ADCYAP1/GADD45G/PM20D1/CMKLR1/NOVA1/HOXC10/SCD/ACTN3/ELOVL6/ATF4/PER2/NOVA1/THRA/PRKAB1
GO:0031346	positive regulation of cell projection organization	290	0.398398819129999	1.25715711989302	0.0291164658634538	0.175361009182686	0.145513435815839	3775	tags=24%, list=21%, signal=19%	INS/VIL1/NPTN/STMN2/WNT5A/NPTN/GPM6A/ATP1B2/CNTN1/SERPINI1/STMN2/ATOH7/ALKAL2/FYN/PACSIN1/AVIL/FEZ1/AMIGO1/TRIM67/PARP6/EPS8L3/EPS8L2/POU4F2/VEGFA/DSCAM/L1CAM/GPM6A/MAP1B/ELAVL4/MIR21/CDKL5/SCN1B/CORO1B/PTK6/ROBO2/HSP90AA1/SERPINF1/CRABP2/MIR221/TBC1D24/DPYSL3/STK24/NCKIPSD/NGF/TWF1/PTPRD/FSCN1/SKIL/ALKAL2/RAB21/BBS4/DSCAM/F2RL1/ROBO3/TENM2/EPHB2/GDI1/CAMK1D/EPS8/CDH4/CDC42EP4/PTN/FUT9/CFLAR/ACTR3/SRF/PLPPR5/BRAF/PIK3R1/SCN1B/PLXNA4/EPO/BDNF/TOX/NDEL1/HRAS/CAPRIN1/WASL/FN1/KIDINS220/IFT20/ITPKA/RET/MAP3K13/MYO3A/CAMK1D/PARP6/NCK1/PLPPR5
GO:1904760	regulation of myofibroblast differentiation	10	0.73965915978937	1.54444150020552	0.02926510623844	0.175892440236946	0.145954413881402	1616	tags=27%, list=9%, signal=25%	FOSL2/PDCD4/MIR21
GO:0051961	negative regulation of nervous system development	120	0.448606621056125	1.35862089342822	0.0292887029288703	0.175892440236946	0.145954413881402	4108	tags=35%, list=23%, signal=27%	NR1D1/WNT5A/PAX6/SYT4/PAX6/BTG2/DAB1/SEMA3D/ELAPOR2/DPYSL5/DPYSL5/ULK2/GATA2/TNF/CBLN1/ABCC8/ROBO2/NR2E1/HOOK3/NOG/HES1/BRINP1/GPR37L1/NKX6-2/SOX10/VAX1/EPHB2/MAG/GDI1/SLIT1/LHX2/DAB1/TRIM46/PTN/ASCL2/TNR/SYNGAP1/SEMA4G/NKX6-1/DRAXIN/RTN4R/TRIM46/CERS2/GATA2/ARHGAP4/WNT7A/DLX2/SEMA6A/SEMA3G/SPART/RNF6
GO:0006505	GPI anchor metabolic process	27	-0.477558591757604	-1.50411316659808	0.0295239372023491	0.17614879489532	0.146167135325589	3436	tags=37%, list=19%, signal=30%	PIGO/PIGA/PIGS/PIGN/PIGU/PGAP4/PIGK/PIGW/PIGT/PGAP3
GO:0006506	GPI anchor biosynthetic process	27	-0.477558591757604	-1.50411316659808	0.0295239372023491	0.17614879489532	0.146167135325589	3436	tags=37%, list=19%, signal=30%	PIGO/PIGA/PIGS/PIGN/PIGU/PGAP4/PIGK/PIGW/PIGT/PGAP3
GO:0001706	endoderm formation	46	0.538635041415744	1.49109522144202	0.0295104439728809	0.17614879489532	0.146167135325589	2720	tags=34%, list=15%, signal=29%	DUSP2/INHBA/HNF1B/EOMES/HNF1B/VTN/DUSP5/INHBA/MESP1/COL11A1/COL5A2/POU5F1/DUSP1/SOX2/ITGAV/NOG/COL4A2/MMP9/HSBP1/GRB2
GO:0019935	cyclic-nucleotide-mediated signaling	55	0.512747001583178	1.4459681246921	0.0293785310734463	0.17614879489532	0.146167135325589	2439	tags=32%, list=14%, signal=28%	INS/GUCY1A1/GIP/NPPC/ADCY1/GAL/SOX9/POMC/ADCYAP1/GUCY1B1/RUNDC3A/CD36/GPR61/ADCYAP1R1/GUCA1A/ADCYAP1/ADM/EDNRB/UCN/KCNC2/PRKG1/ADCYAP1R1
GO:1903531	negative regulation of secretion by cell	109	0.452095147739347	1.35964413904849	0.0294736842105263	0.17614879489532	0.146167135325589	2877	tags=26%, list=16%, signal=22%	INS/JAGN1/SYT4/INHBA/VSNL1/HMGCR/DRD4/IL13RA2/NMB/ABAT/GJA1/SYT11/CHGA/INHBA/SYT11/MAOB/MAOB/FOXF1/RSAD2/SREBF1/NMB/ABCC8/SFRP1/RAB7A/DRD4/OPRM1/F2RL1/UCN/CRY2/CYP51A1/PRKG1/VSNL1/MIDN/OPRK1/BRAF/GNAZ
GO:0120161	regulation of cold-induced thermogenesis	111	0.44922612515957	1.35283480380176	0.0294736842105263	0.17614879489532	0.146167135325589	2705	tags=21%, list=15%, signal=18%	UCP1/NR1D1/PLAC8/CEBPB/G0S2/ACTN3/PHOX2B/GATM/ATF4/GJA1/DDIT3/ADCYAP1/SCD/CD36/VEGFA/PRLR/DYNC1H1/ABHD6/GADD45G/ADCYAP1/GADD45G/CMKLR1/NOVA1/HOXC10/SCD/ACTN3/ELOVL6/ATF4/PER2/NOVA1/THRA/PRKAB1
GO:0050764	regulation of phagocytosis	65	0.505849459767334	1.4441565464114	0.0298358495402529	0.177623620527601	0.147390936135032	4375	tags=38%, list=25%, signal=29%	C3/C3/C3/TULP1/APOA1/MBL2/SYT11/C3/SYT11/CD36/GATA2/TNF/PTX3/C3/C3/AHSG/ITGAV/F2RL1/C4A/SOD1/CAMK1D/CNN2/SYK/SYT7/TUB/CAMK1D/GATA2/MBL2/IL15/RAB27A/BTK/RACK1
GO:0009612	response to mechanical stimulus	149	0.435836211828215	1.33006481922066	0.0298047276464543	0.177623620527601	0.147390936135032	3990	tags=32%, list=22%, signal=25%	FOS/FOSB/FOSL1/SLC2A1/COL1A1/BDKRB1/SLC1A3/ATOH7/BTG2/FYN/POSTN/IRF1/TUBA1A/BACE1/STRA6/SOX9/TCAP/TMEM120A/PKD2/TNF/COL11A1/GADD45A/MAP1B/NRXN2/KCNC1/MYD88/TLR3/PTCH1/PTGS2/UCN/GDF5/SLC38A2/MAG/ETV1/PTN/CNN2/LRP11/PTGER4/KCNC1/GADD45A/SERPINE2/TMEM150C/TACR1/CITED2/NRXN1/ANGPT2/SLC26A5/SOX9/WNT11/JUP/COL1A1/SLC8A1/MAP2K4/TMEM120A/SLITRK6/KCNQ3/P2RX3/SOST/BAG3/THBS1/PTGS2
GO:0043030	regulation of macrophage activation	31	0.58458578462791	1.51848636300888	0.0299562021024691	0.178146905027577	0.147825154242327	4402	tags=46%, list=25%, signal=35%	HAMP/NR1D1/WNT5A/CCL3/SYT11/SYT11/CD74/TAFA3/LRFN5/CCL3/PLA2G10/MIR142/RORA/CEBPA/THBS1/TAFA3/MIF
GO:0051968	positive regulation of synaptic transmission, glutamatergic	28	0.598131635079572	1.53286367606446	0.0300692443745539	0.178625630272648	0.148222397366934	3218	tags=41%, list=18%, signal=33%	STXBP1/GRIN1/STXBP1/GRIN1/DTNBP1/CACNG3/GRIN2B/PTGS2/NLGN2/RAB3GAP1/KMO/CACNG5/TNR/NRXN1/NLGN3
GO:0071696	ectodermal placode development	10	-0.653060473582418	-1.59905693386313	0.0302398870921761	0.179232854871617	0.148726268427666	4764	tags=85%, list=27%, signal=62%	HDAC1/TBX3/FRS2/NRP1/TBX2/CTNNB1/SIX1/FRS2/TBX2/SIX4/SIX1
GO:0032328	alanine transport	14	0.699345071152086	1.56127775913464	0.0302810467852307	0.179232854871617	0.148726268427666	3432	tags=63%, list=19%, signal=51%	SLC1A4/SLC3A2/SLC3A2/SLC6A6/SLC3A2/SLC38A3/SLC38A5/SLC7A5/SLC38A2/SLC6A17/SLC7A8/SLC7A10
GO:0051048	negative regulation of secretion	120	0.448293611493983	1.3576729329858	0.0303347280334728	0.179232854871617	0.148726268427666	2877	tags=26%, list=16%, signal=22%	INS/JAGN1/SYT4/INHBA/VSNL1/HMGCR/DRD4/IL13RA2/NMB/ABAT/GJA1/ADA/SYT11/CHGA/INHBA/SYT11/MAOB/TNF/MAOB/FOXF1/RSAD2/SREBF1/NMB/ABCC8/SFRP1/RAB7A/DRD4/OPRM1/F2RL1/UCN/CRY2/CYP51A1/PRKG1/VSNL1/MIDN/CD74/OPRK1/BRAF/NRG1/GNAZ
GO:0060326	cell chemotaxis	188	0.427783112505355	1.3273482100531	0.0303128944597699	0.179232854871617	0.148726268427666	2675	tags=21%, list=15%, signal=18%	HOXB9/CH25H/BIN2/DPEP1/WNT5A/PPBP/CCL3L3/F7/SCG2/CCL3/SERPINE1/NR4A1/EGR3/THBS4/F7/PPBP/GREM1/GREM1/CSF1/CHGA/DPP4/VEGFA/HBEGF/LOX/PIP5K1C/CCR9/S1PR1/DUSP1/CCL24/CORO1B/RAC3/PDGFRB/ELMO2/EDNRB/CMKLR1/HMGB2/ITGA1/F7/F2RL1/P2RX4/TIRAP/PRKCQ/HBEGF/VEGFD/CAMK1D/PTN/CREB3/EDN2/CD74
GO:0032496	response to lipopolysaccharide	192	0.419413133975296	1.30361596591562	0.0303030303030303	0.179232854871617	0.148726268427666	3209	tags=23%, list=18%, signal=19%	FOS/PCK1/NR1D1/WNT5A/PPBP/SERPINE1/CEBPB/NR4A1/FOSL2/BDKRB1/VIM/NR1H4/CDK4/ACOD1/PPBP/CSF3/PENK/IL37/LOXL1/CD36/LTF/MAOB/TNF/MAOB/NOCT/PDCD4/MIR21/ABCC8/LTA/UGT1A1/SLC7A5/ADM/MYD88/FGF10/UGT1A1/EDNRB/HMGB2/MMP9/NFKBIZ/ASS1/PTGS2/EPHB2/TIRAP/IRAK3/PCK2/OPRK1/SBNO2/PTGER4/KMO/EPO/VIM/PCSK1/CITED1/REN
GO:0051261	protein depolymerization	85	0.470632406497078	1.37394249811988	0.0303687635574837	0.179241014158095	0.148733038951027	2242	tags=23%, list=13%, signal=20%	VIL1/STMN2/STMN4/STMN2/SH3GL2/AVIL/CRACD/ADD3/APC2/MAP1B/TRIOBP/MAP6D1/HSPA8/PPP1R9B/DNAJC6/TMOD4/ADD2/BMERB1/SPTBN2/TWF1/PLEK/SH3GL2/MID1/F2RL1
GO:2001185	regulation of CD8-positive, alpha-beta T cell activation	11	0.718247590416813	1.53265359277674	0.0304144264581216	0.179317708731073	0.148796679613649	3665	tags=50%, list=21%, signal=40%	IRF1/MAPK8IP1/SOCS1/RUNX3/RUNX1/SLC4A2/MAPK8IP1
GO:0050709	negative regulation of protein secretion	52	0.519880392979603	1.46012627464648	0.0304476514937176	0.179320986104094	0.14879939915667	2877	tags=26%, list=16%, signal=22%	INS/JAGN1/SYT4/VSNL1/HMGCR/DRD4/CHGA/RSAD2/SREBF1/ABCC8/SFRP1/DRD4/OPRM1/F2RL1/CYP51A1/VSNL1/MIDN/GNAZ
GO:0010526	retrotransposon silencing	14	-0.625646203123349	-1.66068519991057	0.0304852353073223	0.179349899894847	0.148823391633986	4388	tags=63%, list=25%, signal=48%	TDRD9/DNMT3L/PIWIL1/MYBL1/FKBP6/ASZ1/DNMT3L/DNMT3L/PIWIL2/MOV10/DDX4/TDRD1
GO:0098698	postsynaptic specialization assembly	21	0.640988998438875	1.54086771121513	0.0308455105714945	0.180645254713429	0.149898268718299	4033	tags=54%, list=23%, signal=42%	GAP43/NTNG2/NRXN2/C1QL2/CBLN1/SPTBN2/PTPRD/NLGN2/C1QL3/LRRC4B/NRXN1/CRIPT/ARHGEF9
GO:2000049	positive regulation of cell-cell adhesion mediated by cadherin	10	0.734373235788773	1.53340425381249	0.0310522545863587	0.180645254713429	0.149898268718299	355	tags=17%, list=2%, signal=16%	SERPINF2/WNT5A
GO:0031103	axon regeneration	40	0.559067393897589	1.50816483332583	0.031063321385902	0.180645254713429	0.149898268718299	3659	tags=36%, list=21%, signal=29%	CSPG5/GAP43/APOD/APOD/MAP1B/KLF4/MAPK8IP3/MIR221/STK24/MAG/PTN/BRAF/MTR/TNR/RTN4R/RTN4RL1/JAK2/RTN4RL2/CERS2
GO:0008206	bile acid metabolic process	40	0.558600478789102	1.5069052625577	0.031063321385902	0.180645254713429	0.149898268718299	1206	tags=17%, list=7%, signal=16%	NR1D1/STAR/CYP8B1/CYP7A1/NR1H4/UGT2A2/CES1/CES1/SULT2A1
GO:0002279	mast cell activation involved in immune response	34	0.563352294701395	1.48392013557003	0.0311332503113325	0.180645254713429	0.149898268718299	1706	tags=22%, list=10%, signal=20%	STXBP1/PTGDS/STXBP1/IL13RA2/CPLX2/CHGA/GATA2/FOXF1/NR4A3
GO:0048665	neuron fate specification	33	0.56572383446411	1.48357115201787	0.0310945273631841	0.180645254713429	0.149898268718299	3477	tags=39%, list=19%, signal=31%	SOX9/SOX1/MNX1/DBX1/ISL2/POU3F2/GSX2/LHX3/ISL1/MYT1L/HOXC10/HOXD10/POU4F1/SOX9/ASCL1/TLX3
GO:0045744	negative regulation of G protein-coupled receptor signaling pathway	34	0.562713709954289	1.48223804645207	0.0311332503113325	0.180645254713429	0.149898268718299	2129	tags=26%, list=12%, signal=23%	ARR3/ARR3/SAG/SAG/RGS13/ADA/APLP1/NECAB2/MRAP2/ADM/GRK3/PLEK
GO:0043303	mast cell degranulation	33	0.564502850135987	1.48036920609317	0.0310945273631841	0.180645254713429	0.149898268718299	1706	tags=23%, list=10%, signal=21%	STXBP1/PTGDS/STXBP1/IL13RA2/CPLX2/CHGA/GATA2/FOXF1/NR4A3
GO:1900076	regulation of cellular response to insulin stimulus	51	0.516047936237284	1.44466014382593	0.0308924485125858	0.180645254713429	0.149898268718299	3102	tags=21%, list=17%, signal=18%	INS/SOCS3/ATP2B1/INPP5K/NR1H4/SOCS3/SOCS1/IGF2/AHSG/ENPP1/PRKCQ/PTPRE/PIP4K2C/ATP2B1
GO:0010811	positive regulation of cell-substrate adhesion	96	0.464239314791667	1.3712117773167	0.0310492505353319	0.180645254713429	0.149898268718299	2901	tags=26%, list=16%, signal=22%	CSPG5/FGA/FGG/FGB/APOA1/VTN/CCN1/SPOCK2/MAP4K4/CSF1/CD36/VEGFA/EFEMP2/MYOC/FOXF1/P4HB/TRIOBP/RAC3/SDC4/SFRP1/EMILIN1/MYADM/HAS2/ABI3BP/EFEMP2/NID1/BRAF/TSC1/TESK1
GO:0043270	positive regulation of monoatomic ion transport	138	0.442962855419163	1.34799635555071	0.0311203319502075	0.180645254713429	0.149898268718299	3230	tags=28%, list=18%, signal=23%	GCG/GCG/CAPN3/PDZK1/GRIN1/CCL3/BDKRB1/ATP1B2/ATP2B1/CNTN1/DRD4/TRPC6/GAL/MYLK/AMIGO1/TRPC1/GRIN1/P2RX2/PKD2/LRRC38/ADCYAP1R1/MIR21/SCN1B/KCNC1/GRM6/ABCC8/PDGFRB/PLP1/DRD4/CASQ1/GSTO1/KCNIP2/AHCYL1/UCN/P2RX4/EPHB2/KCNC2/ADCYAP1R1/GLRX/RGS7/CACNB2/STIM1/OPRK1/KCNC1/GJC2/SCN1B/CEMIP/GPER1/ATP2B1/NLGN3/G6PD
GO:1903131	mononuclear cell differentiation	296	0.39611019620402	1.25016763496899	0.0311244979919679	0.180645254713429	0.149898268718299	3022	tags=19%, list=17%, signal=16%	FOS/PCK1/JUNB/PNP/PNP/JUNB/SOCS3/CDH17/INHBA/CEBPB/EOMES/EGR3/FOSL2/AQP8/PNP/FZD8/IRF1/MYB/SOCS3/ADA/APCS/FGL2/CSF1/MYC/INHBA/PRDM1/VEGFA/SOX4/NRARP/IKZF1/CCR9/RSAD2/MIR21/SOCS1/SFRP1/THEMIS/MYC/ZFP36L1/PNP/LOXL3/IRF7/ONECUT1/SOS1/KLF6/NFKBIZ/APCS/CAMK4/F2RL1/PBRM1/SOD1/BATF3/CD4/CD74/SRF/SMARCE1/PTGER4/IRF2BP2/MAFB/ITGB1/HLX/BRAF/SASH3/TSC1/PIK3R1/MYH9/RUNX3/SYK/RUNX1/TGFBR2/ASCL2/SLC4A2/FOXJ1
GO:0031347	regulation of defense response	466	0.378405976544551	1.20993937493163	0.031	0.180645254713429	0.149898268718299	3116	tags=18%, list=17%, signal=15%	HAMP/LGALS2/INS/NR1D1/ACE2/FOSL1/SOCS3/C3/WNT5A/C3/CCL3/ARG2/C3/SERPINE1/CEBPB/CAMK2N1/IER3/FYN/NR1H4/APOA1/IRF1/ACOD1/NR1D2/MBL2/CD81/AGT/SOCS3/ADA/APCS/GPX1/SYT11/PENK/IL37/FGL2/C3/ARG1/SYT11/CD36/NT5E/LTF/TNF/SARM1/PDCD4/FNDC4/FOXF1/ISG15/RSAD2/BRCC3/HSPA8/MIR21/KLF4/GPRC5B/CCL24/LTA/C3/HSP90AA1/C3/AHSG/MIR221/MYD88/LPL/IRF7/SLC39A8/EMILIN1/IGF1/EDNRB/ISL1/TLR3/HMGB2/MMP9/NFKBIZ/APCS/PTGES/PPARA/F2RL1/PTGS2/UCN/LAMP1/EPHB2/TIRAP/SOD1/IRAK3/EMILIN2/CCDC92/RBM47/WFDC1/PLK2/KLKB1/SBNO2/PTGER4/APP/GPRC5B/PROC/TAFA3/NR1D2/PIK3R1/LPL/SYK/SLC15A2/GPER1/RPS19/LRFN5
GO:2000117	negative regulation of cysteine-type endopeptidase activity	42	0.550126502397995	1.49106633639638	0.0311868941913862	0.180765430006883	0.149997989402688	2163	tags=23%, list=12%, signal=20%	DPEP1/GPX1/FABP1/DHCR24/LTF/TNF/VEGFA/SIAH2/KLF4/CDKN2D/RNF34/MMP9
GO:0045165	cell fate commitment	228	0.407699341425291	1.27762852800023	0.03125	0.180940137130802	0.150142960248723	2262	tags=20%, list=13%, signal=17%	BHLHE22/NEUROD1/NEUROD4/SOCS3/PTF1A/FEZF2/WNT5A/PAX6/OLIG2/HNF1B/GAP43/PAX6/EOMES/HNF1B/ATOH7/SOX8/OLIG1/SOX9/SOCS3/WNT2/TBR1/ONECUT2/SOX1/MNX1/TBX4/DBX1/MESP1/PRDM1/GATA2/BARHL2/APC2/ISL2/CHD3/DSCAML1/MCL1/KLF4/POU5F1/POU3F2/SOX2/SFRP1/NR2E1/DHH/LOXL3/GSX2/BHLHA15/GATAD2B/LHX3/HES1/ONECUT1/FGF10/ISL1/MYT1L/HOXC10/TBX15/NKX6-2/PTCH1/HOXD10
GO:0042398	cellular modified amino acid biosynthetic process	23	0.623945488443182	1.52443038757518	0.0313887776911221	0.18117034778819	0.150333987569301	4920	tags=53%, list=28%, signal=39%	CKMT2/GATM/CKMT2/CKMT1B/PTDSS1/CHDH/CKB/ALDH9A1/GAMT/FPGS/ATIC/GCH1/PARK7/ALDH7A1/CKB/PLOD2
GO:0010712	regulation of collagen metabolic process	31	0.572867659220521	1.48804803539461	0.031328320802005	0.18117034778819	0.150333987569301	3313	tags=37%, list=19%, signal=30%	SERPINF2/CYP7A1/INHBA/VIM/NPPC/CYGB/MYB/MFAP4/INHBA/CYGB/MFAP4/EMILIN1/UCN/ITGB1/RUNX1/VIM/CST3
GO:0043255	regulation of carbohydrate biosynthetic process	73	0.488807506173878	1.40252524472667	0.0313780046236732	0.18117034778819	0.150333987569301	2868	tags=22%, list=16%, signal=19%	GCG/GCG/INS/GCK/INPP5K/GNMT/MST1/ADCYAP1R1/IGF2/NLN/IGF1/PLEK/HAS2/PPARA/ENPP1/PRKG1/ADCYAP1R1/PDK2/IRS2/INSR/SESN2/SIK1
GO:0035641	locomotory exploration behavior	13	0.689784903124758	1.52261608965713	0.0315727419611162	0.181659099187177	0.150739550331843	3172	tags=41%, list=18%, signal=34%	GAD1/PENK/DPP4/SLC4A10/NLGN2/TNR/CRH
GO:0006111	regulation of gluconeogenesis	39	0.55523872441833	1.4876664537694	0.0315533980582524	0.181659099187177	0.150739550331843	2868	tags=21%, list=16%, signal=18%	GCG/GCG/INS/GCK/GNMT/MST1/NLN/PPARA/PDK2/SESN2/SIK1
GO:0070192	chromosome organization involved in meiotic cell cycle	41	-0.399356348143598	-1.4371325838038	0.0315726564868657	0.181659099187177	0.150739550331843	4231	tags=57%, list=24%, signal=44%	MEIOB/SMC2/UBE2B/BAG6/MSH4/RAD50/CCNB1IP1/NCAPH/NCAPD3/MLH1/SPDYA/SYCE1/ATRX/TRIP13/NDC1/CCNE2/BRIP1/DMC1/SPO11/CCNE1/TEX11/TERB1/SYCP1/MEI4
GO:0002566	somatic diversification of immune receptors via somatic mutation	12	-0.608013965250812	-1.56152541392244	0.0318472371413133	0.181962804537898	0.150991563075526	5015	tags=54%, list=28%, signal=39%	AICDA/PMS2/MLH1/POLL/EXO1/SAMHD1/UNG
GO:0031640	killing of cells of another organism	26	0.603281838182726	1.52201769275554	0.0318877551020408	0.181962804537898	0.150991563075526	3136	tags=47%, list=18%, signal=39%	HAMP/C9/MBL2/C8B/CHGA/ARG1/C7/LTF/MYD88/C8G/F2RL1/PRF1/SYK/RPS19/C6
GO:0141061	disruption of cell in another organism	26	0.603281838182726	1.52201769275554	0.0318877551020408	0.181962804537898	0.150991563075526	3136	tags=47%, list=18%, signal=39%	HAMP/C9/MBL2/C8B/CHGA/ARG1/C7/LTF/MYD88/C8G/F2RL1/PRF1/SYK/RPS19/C6
GO:0009119	ribonucleoside metabolic process	24	0.610861937336556	1.50686450707505	0.0318496549759043	0.181962804537898	0.150991563075526	3713	tags=50%, list=21%, signal=40%	PNP/PNP/CDA/PNP/ADA/GNMT/NT5E/CDA/ADA2/PRTFDC1/PNP/XDH/UPP1/PGM2/ADK/ADK/PNP
GO:0014003	oligodendrocyte development	43	0.540346416167002	1.47144335903474	0.0320284697508897	0.181962804537898	0.150991563075526	3262	tags=32%, list=18%, signal=26%	CLU/PRDM8/CNTN1/OLIG1/TPPP/KCNJ10/ZNF488/PLP1/GPM6B/NKX6-2/SOX10/MAG/FA2H/MYRF/ASCL1
GO:0014888	striated muscle adaptation	42	-0.404944992990335	-1.44678642791474	0.0321227833115728	0.181962804537898	0.150991563075526	1702	tags=33%, list=10%, signal=30%	TRPC3/GATA6/CACNA1S/HEY2/ACTA1/MYOZ1/MYMK/MYOD1/GSN/MYH6/MYOZ2/BMP10/TNNC1/MYH7/GSN/NPPA/TNNI1/ACTA1/MYH6/ACTA1
GO:0033555	multicellular organismal response to stress	65	0.505324103018784	1.44265669823923	0.0318359980705873	0.181962804537898	0.150991563075526	3026	tags=34%, list=17%, signal=28%	SLC1A1/DRD4/NR4A2/THBS4/NEUROD2/PENK/P2RX2/DPP4/MAPK8IP2/GJA4/ADCYAP1R1/PRKAR1B/AQP9/NR2E1/DRD4/BRINP1/EDNRB/NR4A2/HTR1A/TAC1/UCN/P2RX4/EPHB2/ADCYAP1R1/LPAR5/LPAR5/LRP11/TACR1/VWA1
GO:0010469	regulation of signaling receptor activity	78	0.478893508375583	1.38242216875995	0.0320796460176991	0.181962804537898	0.150991563075526	3515	tags=29%, list=20%, signal=23%	CNRIP1/ACE2/SERPINE1/CGA/CNRIP1/GREM1/GREM1/TAFA1/GREM2/CACNG3/TNF/CNIH3/MAPK8IP2/SHISA6/NOG/OPRM1/GREM2/PPARA/EPHB2/NLGN2/APP/ITGB1/ERRFI1/PLAU/CACNG5/CRH/NLGN3/FBXW7/SHISA8/JAK2
GO:0043271	negative regulation of monoatomic ion transport	78	0.47735182331535	1.3779717856012	0.0320796460176991	0.181962804537898	0.150991563075526	3128	tags=25%, list=18%, signal=21%	HAMP/VIP/VIP/KCNE4/CLIC2/INPP5K/DRD4/ATF4/PKD2/MAOB/MAOB/BIN1/HES1/DRD4/GSTO1/MMP9/PTGS2/EPHB2/ATF4/GNB5/GPR35/OSR1/SERPINE2/EPO/SLC26A5
GO:0060349	bone morphogenesis	78	0.476924459604772	1.37673811452967	0.0320796460176991	0.181962804537898	0.150991563075526	3020	tags=24%, list=17%, signal=20%	MATN1/COL2A1/SERPINH1/IFITM5/COL1A1/FOSL2/NPPC/ACTN3/OSR2/SOX9/DHRS3/LTF/INSIG1/HAS2/SERPINH1/ACTN3/THBS3/CSGALNACT1/BMPR1B/HOXA11/COL2A1/TGFBR2/CITED2
