go_id	external_gene_name
GO:0005739	mt-Nd4l
GO:0110165	mt-Nd4l
GO:0016020	mt-Nd4l
GO:0005743	mt-Nd4l
GO:0070469	mt-Nd4l
GO:0005747	mt-Nd4l
GO:0005739	mt-Nd4
GO:0016020	mt-Nd4
GO:0005743	mt-Nd4
GO:0070469	mt-Nd4
GO:0031966	mt-Nd4
GO:0005747	mt-Nd4
GO:0005739	mt-Th
GO:0005739	mt-Ts2
GO:0005739	mt-Tl2
GO:0005739	mt-Nd5
GO:0016020	mt-Nd5
GO:0043005	mt-Nd5
GO:0005743	mt-Nd5
GO:0070469	mt-Nd5
GO:0005747	mt-Nd5
GO:0005739	mt-Nd6
GO:0016020	mt-Nd6
GO:0005743	mt-Nd6
GO:0070469	mt-Nd6
GO:0031966	mt-Nd6
GO:0005747	mt-Nd6
GO:0005739	mt-Te
GO:0016020	mt-Cytb
GO:0045275	mt-Cytb
GO:0005739	mt-Cytb
GO:0032991	mt-Cytb
GO:0005743	mt-Cytb
GO:0070469	mt-Cytb
GO:0005750	mt-Cytb
GO:0005739	mt-Tt
GO:0005739	mt-Tp
GO:0016020	Vmn1r186
GO:0005575	Gm16367
GO:0016020	Csprs
GO:0005654	Gm20816
GO:0005829	Gm20816
GO:0000795	Gm20817
GO:0005634	Gm20870
GO:0005737	Gm20870
GO:0005634	Gm20903
GO:0005737	Gm20903
GO:0005634	Gm20905
GO:0005737	Gm20905
GO:0005654	Gm20738
GO:0005829	Gm20738
GO:0005634	Gm20814
GO:0005737	Gm20814
GO:0005634	Gm20850
GO:0005737	Gm20850
GO:0005634	Gm20897
GO:0005737	Gm20897
GO:0005654	Gm20867
GO:0005829	Gm20867
GO:0005654	Gm20806
GO:0005829	Gm20806
GO:0000795	Gm29276
GO:0005654	Gm20854
GO:0005829	Gm20854
GO:0000795	Gm20820
GO:0005634	Gm20883
GO:0005737	Gm20883
GO:0005634	Gm20906
GO:0005737	Gm20906
GO:0005654	Gm20747
GO:0005829	Gm20747
GO:0005634	Gm20929
GO:0005737	Gm20929
GO:0005654	Gm20823
GO:0005829	Gm20823
GO:0000795	Gm21627
GO:0005634	Gm20908
GO:0005737	Gm20908
GO:0005654	Gm20924
GO:0005829	Gm20924
GO:0000795	Gm20736
GO:0005654	Gm20852
GO:0005829	Gm20852
GO:0005654	Ssty2
GO:0005829	Ssty2
GO:0000795	Gm20937
GO:0005634	Gm21366
GO:0005737	Gm21366
GO:0005654	Gm20809
GO:0005829	Gm20809
GO:0005681	Gm29289
GO:0005730	Gm21677
GO:0005654	Gm21677
GO:0005634	Gm21677
GO:0005681	Gm21677
GO:0001673	Gm21677
GO:0005681	Gm21693
GO:0005730	Gm21704
GO:0005654	Gm21704
GO:0005634	Gm21704
GO:0005681	Gm21704
GO:0001673	Gm21704
GO:0005730	Gm21708
GO:0005654	Gm21708
GO:0005634	Gm21708
GO:0005681	Gm21708
GO:0001673	Gm21708
GO:0005634	Gm3376
GO:0005681	Gm3376
GO:0005654	Gm20918
GO:0005829	Gm20918
GO:0005654	Gm20873
GO:0005829	Gm20873
GO:0005654	Gm20830
GO:0005829	Gm20830
GO:0000795	Gm28998
GO:0005654	Gm20826
GO:0005829	Gm20826
GO:0000795	Gm28576
GO:0005654	Gm29049
GO:0005829	Gm29049
GO:0005654	Gm20825
GO:0005829	Gm20825
GO:0000795	Gm20824
GO:0005654	Gm20815
GO:0005829	Gm20815
GO:0005654	Gm21310
GO:0005829	Gm21310
GO:0005654	Gm20834
GO:0005829	Gm20834
GO:0005654	Gm20828
GO:0005829	Gm20828
GO:0005654	Gm20822
GO:0005829	Gm20822
GO:0005654	Gm20909
GO:0005829	Gm20909
GO:0005654	Gm20865
GO:0005829	Gm20865
GO:0005634	Zfy1
GO:0005634	Uba1y
GO:0005737	Uba1y
GO:0005634	Kdm5d
GO:0001650	Kdm5d
GO:0005840	n-R5s1
GO:0005840	Gm54351
GO:0110165	Eif2s3y
GO:0005850	Eif2s3y
GO:0005634	Uty
GO:0016020	Uty
GO:0005829	Ddx3y
GO:0005654	Ddx3y
GO:0005634	Ddx3y
GO:0005737	Ddx3y
GO:0043186	Ddx3y
GO:0005829	Usp9y
GO:0005634	Usp9y
GO:0046540	Gm25565
GO:0005688	Gm25565
GO:0005634	Zfy2
GO:0000786	H2al2c
GO:0005575	H2al2c
GO:0005634	H2al2c
GO:0005694	H2al2c
GO:0005634	Sry
GO:0005737	Sry
GO:0016607	Sry
GO:0005667	Sry
GO:0005654	Sry
GO:0000786	H2al2b
GO:0005575	H2al2b
GO:0005634	H2al2b
GO:0005694	H2al2b
GO:0005681	Gm4064
GO:0005730	Rbmy
GO:0005654	Rbmy
GO:0005634	Rbmy
GO:0005681	Rbmy
GO:0001673	Rbmy
GO:0005575	Gm10256
GO:0005681	Gm10256
GO:0005575	Gm10352
GO:0005681	Gm10352
GO:0005654	Rbm31y
GO:0005654	Gm20772
GO:0005829	Gm20772
GO:0005654	Gm20831
GO:0005829	Gm20831
GO:0005654	Gm20877
GO:0005829	Gm20877
GO:0005654	Gm20807
GO:0005829	Gm20807
GO:0005654	Gm21440
GO:0005829	Gm21440
GO:0005634	Sly
GO:0005737	Sly
GO:0005654	Gm21943
GO:0005829	Gm21943
GO:0000795	Gm28961
GO:0005654	Gm21118
GO:0005829	Gm21118
GO:0000795	Gm29554
GO:0005654	Gm20812
GO:0005829	Gm20812
GO:0000795	Gm21258
GO:0005634	Gm20931
GO:0005737	Gm20931
GO:0005654	Gm20917
GO:0005829	Gm20917
GO:0005634	Gm20916
GO:0005737	Gm20916
GO:0005634	Gm20855
GO:0005737	Gm20855
GO:0005634	Gm20896
GO:0005737	Gm20896
GO:0005634	Gm20869
GO:0005737	Gm20869
GO:0005654	Gm21394
GO:0005829	Gm21394
GO:0005634	Gm21409
GO:0005737	Gm21409
GO:0005634	Gm20920
GO:0005737	Gm20920
GO:0005634	Gm20894
GO:0005737	Gm20894
GO:0005634	Gm21317
GO:0005737	Gm21317
GO:0005634	Gm20835
GO:0005737	Gm20835
GO:0000795	Gm20911
GO:0000795	Gm21117
GO:0000795	Gm20888
GO:0000795	Gm21650
GO:0000795	Gm21518
GO:0000795	Gm21209
GO:0000795	Gm20843
GO:0000795	Gm21294
GO:0000795	Gm21095
GO:0000795	Gm21488
GO:0000795	Gm20890
GO:0000795	Gm21173
GO:0000795	Gm21497
GO:0000795	Gm28553
GO:0000795	Gm21760
GO:0000795	Gm21858
GO:0000795	1700040F15Rik
GO:0000795	Gm20792
GO:0000795	Gm21865
GO:0000795	Gm35134
GO:0000795	Gm30737
GO:0000795	Gm21996
GO:0000795	Gm28102
GO:0000795	Gm28490
GO:0000795	Gm29582
GO:0000795	Gm28870
GO:0000795	Gm21739
GO:0000795	Gm21256
GO:0000795	Gm20838
GO:0000795	Gm28891
GO:0000795	Gm21861
GO:0000795	Gm28897
GO:0000795	Gm29564
GO:0000795	Gm28827
GO:0000795	Gm29110
GO:0000795	Gm31571
GO:0000795	Gm29866
GO:0005654	Gm20777
GO:0005829	Gm20777
GO:0000795	Gm28510
GO:0005654	Gm20737
GO:0005829	Gm20737
GO:0000795	Gm28919
GO:0005654	Gm21719
GO:0005829	Gm21719
GO:0005654	Gm28171
GO:0005829	Gm28171
GO:0005654	Gm21778
GO:0005829	Gm21778
GO:0005654	Gm21854
GO:0005829	Gm21854
GO:0005654	Gm20914
GO:0005829	Gm20914
GO:0005654	Gm21812
GO:0005829	Gm21812
GO:0005654	Gm21874
GO:0005829	Gm21874
GO:0005654	Gm20821
GO:0005829	Gm20821
GO:0005654	Gm21244
GO:0005829	Gm21244
GO:0005654	Gm21292
GO:0005829	Gm21292
GO:0005654	Gm21721
GO:0005829	Gm21721
GO:0005654	Gm21425
GO:0005829	Gm21425
GO:0005654	Gm20773
GO:0005829	Gm20773
GO:0005654	Gm20795
GO:0005829	Gm20795
GO:0000795	Gm21094
GO:0005634	Gm21477
GO:0005737	Gm21477
GO:0016020	Chst9
GO:0000139	Chst9
GO:0005794	Chst9
GO:0005730	Gm24228
GO:0016020	Cdh2
GO:0005886	Cdh2
GO:0045202	Cdh2
GO:0005737	Cdh2
GO:0032991	Cdh2
GO:0016324	Cdh2
GO:0042383	Cdh2
GO:0005911	Cdh2
GO:0030027	Cdh2
GO:0030054	Cdh2
GO:0070161	Cdh2
GO:0009986	Cdh2
GO:0099634	Cdh2
GO:0014069	Cdh2
GO:0098978	Cdh2
GO:0005912	Cdh2
GO:0016323	Cdh2
GO:0045177	Cdh2
GO:0016342	Cdh2
GO:0030057	Cdh2
GO:0014704	Cdh2
GO:0030864	Cdh2
GO:0030315	Cdh2
GO:0016327	Cdh2
GO:0043005	Cdh2
GO:0005916	Cdh2
GO:0048787	Cdh2
GO:0044853	Cdh2
GO:0005575	Gm15485
GO:0005575	Gm15328
GO:0005575	1700001G01Rik
GO:0005730	Gm22470
GO:0005575	4930545E07Rik
GO:0005737	Cep120
GO:0005856	Cep120
GO:0005815	Cep120
GO:0005814	Cep120
GO:0005813	Cep120
GO:0005575	Krtap20-2
GO:0005882	Krtap20-2
GO:0005882	Krtap21-1
GO:0016020	Ifitm7
GO:0005886	Ifitm7
GO:0031901	Ifitm7
GO:0005765	Ifitm7
GO:0046540	Gm23655
GO:0005688	Gm23655
GO:0005575	Krtap8-1
GO:0005882	Krtap8-1
GO:0005575	Krtap7-1
GO:0005882	Krtap7-1
GO:0045095	Krtap11-1
GO:0005575	Krtap11-1
GO:0005882	Krtap11-1
GO:0005829	Krtap11-1
GO:0015630	Bmerb1
GO:0012505	Rabl3
GO:0005737	Csnk1g3
GO:0005886	Csnk1g3
GO:0005634	Csnk1g3
GO:0005739	Ndufb4
GO:0005654	Ndufb4
GO:0016020	Ndufb4
GO:0005743	Ndufb4
GO:0070469	Ndufb4
GO:0005747	Ndufb4
GO:0016020	Dsc3
GO:0005886	Dsc3
GO:0005737	Dsc3
GO:0030054	Dsc3
GO:0005576	Dsc3
GO:0070161	Dsc3
GO:0030057	Dsc3
GO:0005777	Marf1
GO:0005794	Marf1
GO:0043231	Marf1
GO:0005737	Marf1
GO:0005634	Zfp608
GO:0016442	Mir484
GO:0005576	Fstl1
GO:0005615	Fstl1
GO:0005730	Gm24183
GO:0046540	Gm22597
GO:0005688	Gm22597
GO:0005786	Gm24514
GO:0009897	Btnl12
GO:0005575	Lrrc58
GO:0005730	Gm23555
GO:0016020	Gpr156
GO:0005886	Gpr156
GO:0016020	Gramd3
GO:0005881	Gramd3
GO:0005685	Gm25140
GO:0005739	Gsk3b
GO:0005634	Gsk3b
GO:1990904	Gsk3b
GO:0014069	Gsk3b
GO:0005829	Gsk3b
GO:0005737	Gsk3b
GO:0030424	Gsk3b
GO:0005654	Gsk3b
GO:0016020	Gsk3b
GO:0005886	Gsk3b
GO:0032991	Gsk3b
GO:0098978	Gsk3b
GO:0030426	Gsk3b
GO:0043025	Gsk3b
GO:0043198	Gsk3b
GO:0098793	Gsk3b
GO:0030425	Gsk3b
GO:0005813	Gsk3b
GO:0043197	Gsk3b
GO:0045121	Gsk3b
GO:0005874	Gsk3b
GO:0098685	Gsk3b
GO:0048471	Gsk3b
GO:0030877	Gsk3b
GO:1990909	Gsk3b
GO:0043227	Gsk3b
GO:0005730	Gm25617
GO:0045202	Nde1
GO:0005737	Nde1
GO:0000776	Nde1
GO:0005694	Nde1
GO:0005856	Nde1
GO:0005815	Nde1
GO:0005874	Nde1
GO:0000775	Nde1
GO:0005819	Nde1
GO:0005871	Nde1
GO:0005813	Nde1
GO:0032154	Nde1
GO:0031616	Nde1
GO:0016020	Dsc2
GO:0005886	Dsc2
GO:0005783	Dsc2
GO:0070161	Dsc2
GO:0030057	Dsc2
GO:0005912	Dsc2
GO:0031410	Dsc2
GO:0014704	Dsc2
GO:0005829	Tiam1
GO:0005874	Tiam1
GO:0005886	Tiam1
GO:0005911	Tiam1
GO:0032587	Tiam1
GO:0036477	Tiam1
GO:0043025	Tiam1
GO:0043197	Tiam1
GO:0044291	Tiam1
GO:0044295	Tiam1
GO:0044304	Tiam1
GO:0098978	Tiam1
GO:0099147	Tiam1
GO:0016020	Dsc1
GO:0005886	Dsc1
GO:0070161	Dsc1
GO:0030057	Dsc1
GO:0016020	Dsg1c
GO:0005886	Dsg1c
GO:0005634	Dsg1c
GO:0005737	Dsg1c
GO:0016324	Dsg1c
GO:0005911	Dsg1c
GO:0070161	Dsg1c
GO:0016328	Dsg1c
GO:0030057	Dsg1c
GO:0009898	Dsg1c
GO:0016020	Dsg1a
GO:0005886	Dsg1a
GO:0005634	Dsg1a
GO:0005737	Dsg1a
GO:0016324	Dsg1a
GO:0005911	Dsg1a
GO:0070161	Dsg1a
GO:0016328	Dsg1a
GO:0030057	Dsg1a
GO:0009898	Dsg1a
GO:0005739	Sod1
GO:0005634	Sod1
GO:0005829	Sod1
GO:0005737	Sod1
GO:0005654	Sod1
GO:0005615	Sod1
GO:0005886	Sod1
GO:0032991	Sod1
GO:0031410	Sod1
GO:0005758	Sod1
GO:0005576	Sod1
GO:0043005	Sod1
GO:0043025	Sod1
GO:0030141	Sod1
GO:0005764	Sod1
GO:0043209	Sod1
GO:0005777	Sod1
GO:0032839	Sod1
GO:1904115	Sod1
GO:0031045	Sod1
GO:0016020	Dsg1b
GO:0005886	Dsg1b
GO:0005634	Dsg1b
GO:0005737	Dsg1b
GO:0016324	Dsg1b
GO:0005911	Dsg1b
GO:0070161	Dsg1b
GO:0016328	Dsg1b
GO:0030057	Dsg1b
GO:0009898	Dsg1b
GO:0005634	Scaf4
GO:0005654	Scaf4
GO:0005739	Aldh7a1
GO:0005829	Aldh7a1
GO:0005634	Aldh7a1
GO:0005737	Aldh7a1
GO:0005737	Hunk
GO:0005730	Gm49714
GO:0005730	Gm23406
GO:0005829	Mis18a
GO:0005654	Mis18a
GO:0005634	Mis18a
GO:0005694	Mis18a
GO:0043229	Mis18a
GO:0000775	Mis18a
GO:0000785	Mis18a
GO:0016020	Mrap
GO:0005886	Mrap
GO:0005783	Mrap
GO:0005789	Mrap
GO:0043231	Mrap
GO:0016020	Dsg4
GO:0005886	Dsg4
GO:0070161	Dsg4
GO:0030057	Dsg4
GO:0001650	Urb1
GO:0005730	Urb1
GO:0005634	Phax
GO:0005737	Phax
GO:1990904	Phax
GO:0005654	Phax
GO:0043025	Phax
GO:0015030	Phax
GO:0005575	Tex43
GO:0005634	Lmnb1
GO:0005737	Lmnb1
GO:0005882	Lmnb1
GO:0031965	Lmnb1
GO:0005635	Lmnb1
GO:0034399	Lmnb1
GO:0005652	Lmnb1
GO:0005637	Lmnb1
GO:0005654	Lmnb1
GO:0016363	Lmnb1
GO:0005638	Lmnb1
GO:0016459	Myh11
GO:0016020	Marchf3
GO:0043231	Marchf3
GO:0030659	Marchf3
GO:0031410	Marchf3
GO:0005764	Marchf3
GO:0005768	Marchf3
GO:0031901	Marchf3
GO:0016020	Dsg3
GO:0005886	Dsg3
GO:0070161	Dsg3
GO:0005911	Dsg3
GO:0030057	Dsg3
GO:0005575	Gm15345
GO:0005739	C330018D20Rik
GO:0016020	Dsg2
GO:0005886	Dsg2
GO:0043231	Dsg2
GO:0016324	Dsg2
GO:0030054	Dsg2
GO:0070161	Dsg2
GO:0016328	Dsg2
GO:0005911	Dsg2
GO:0030057	Dsg2
GO:0014704	Dsg2
GO:0005575	Gm16090
GO:0005615	Ttr
GO:0032991	Ttr
GO:0005576	Ttr
GO:0016020	B4galt6
GO:0000139	B4galt6
GO:0005794	B4galt6
GO:0032580	B4galt6
GO:0042995	Megf10
GO:0016020	Megf10
GO:0005886	Megf10
GO:0001891	Megf10
GO:0030008	Trappc8
GO:1990072	Trappc8
GO:0005737	Trappc8
GO:0005815	Cep20
GO:0005814	Cep20
GO:0005654	Cep20
GO:0042995	Cep20
GO:0005737	Cep20
GO:0005856	Cep20
GO:0034451	Cep20
GO:0005929	Cep20
GO:0031514	Cep20
GO:0005813	Cep20
GO:0036064	Cep20
GO:0005575	Gm15868
GO:0016020	Eva1c
GO:0005576	Eva1c
GO:0005886	Eva1c
GO:0005730	Gm22271
GO:0005634	Klf9
GO:0005654	Klf9
GO:0005829	Klf9
GO:0005886	Klf9
GO:0016020	Rnf125
GO:0000139	Rnf125
GO:0005794	Rnf125
GO:0043231	Rnf125
GO:0005829	Rnf125
GO:0034098	Rnf125
GO:0005576	Habp2
GO:0005694	Rnf138
GO:0035861	Rnf138
GO:0005829	Cfap298
GO:0042995	Cfap298
GO:0005737	Cfap298
GO:0005856	Cfap298
GO:0005929	Cfap298
GO:0016020	Igsf11
GO:0014069	Igsf11
GO:0005886	Igsf11
GO:0005911	Igsf11
GO:0060076	Igsf11
GO:0016020	Mep1b
GO:0005886	Mep1b
GO:0005576	Mep1b
GO:0017090	Mep1b
GO:0016020	Lsamp
GO:0005829	Lsamp
GO:0005886	Lsamp
GO:0005575	Garem1
GO:0030915	Smc5
GO:0005634	Smc5
GO:0016607	Smc5
GO:0005737	Smc5
GO:0000781	Smc5
GO:0005694	Smc5
GO:0030054	Smc5
GO:0016605	Smc5
GO:0035861	Smc5
GO:0000775	Smc5
GO:0035061	Smc5
GO:0000803	Smc5
GO:0046540	Gm22886
GO:0005688	Gm22886
GO:0005615	Fbn2
GO:0005576	Fbn2
GO:0062023	Fbn2
GO:0001527	Fbn2
GO:0046540	Gm22543
GO:0005688	Gm22543
GO:0005840	Gm54409
GO:0005840	Gm54410
GO:0014069	Gap43
GO:0005737	Gap43
GO:0030424	Gap43
GO:0042995	Gap43
GO:0016020	Gap43
GO:0071944	Gap43
GO:0005886	Gap43
GO:0045202	Gap43
GO:0030425	Gap43
GO:0043204	Gap43
GO:0031527	Gap43
GO:0098793	Gap43
GO:0098982	Gap43
GO:0032584	Gap43
GO:0046540	Gm25547
GO:0005688	Gm25547
GO:0016607	Gm25547
GO:0042995	Efcab1
GO:0005737	Efcab1
GO:0005856	Efcab1
GO:0005929	Efcab1
GO:0005930	Efcab1
GO:0097729	Efcab1
GO:0098793	Synj1
GO:0005829	Klhl14
GO:0005737	Klhl14
GO:0016020	Klhl14
GO:0005783	Klhl14
GO:0005789	Klhl14
GO:0043025	Klhl14
GO:0043005	Klhl14
GO:0016235	Klhl14
GO:0015629	Klhl14
GO:0046540	Gm24263
GO:0005688	Gm24263
GO:0016020	Mamdc2
GO:0005783	Mamdc2
GO:0016020	Slc27a6
GO:0005886	Slc27a6
GO:0042383	Slc27a6
GO:0005783	Slc27a6
GO:0005730	Gm23270
GO:0005737	Isoc1
GO:0005777	Isoc1
GO:0005737	Cfap95
GO:0042995	Cfap95
GO:0016020	Cfap95
GO:0005886	Cfap95
GO:0005856	Cfap95
GO:0005879	Cfap95
GO:0005730	Gm22144
GO:0005576	Adamts19
GO:0031012	Adamts19
GO:0005737	Ptar1
GO:0005634	Apba1
GO:0005737	Apba1
GO:0005794	Apba1
GO:0005886	Apba1
GO:0032991	Apba1
GO:0016020	Apba1
GO:0098978	Apba1
GO:0048471	Apba1
GO:0043197	Apba1
GO:0098685	Apba1
GO:0005829	Apba1
GO:0048787	Apba1
GO:0036064	Ccdc178
GO:0005575	Gm15965
GO:0005634	Ube2v2
GO:0005654	Ube2v2
GO:0031372	Ube2v2
GO:0016020	Entrep1
GO:0005575	Entrep1
GO:0005886	Entrep1
GO:0031901	Entrep1
GO:0005768	Entrep1
GO:0031902	Entrep1
GO:0055038	Entrep1
GO:0046540	Gm24142
GO:0005688	Gm24142
GO:0005730	AF357341
GO:0005575	AF357341
GO:0005685	Gm23972
GO:0046540	Gm22170
GO:0005688	Gm22170
GO:0016607	Gm22170
GO:0005730	Gm22981
GO:0005730	Gm25856
GO:0005575	1700029F12Rik
GO:0005730	Gm23787
GO:0005730	Gm25854
GO:0042555	Mcm4
GO:0005634	Mcm4
GO:0005654	Mcm4
GO:0005694	Mcm4
GO:0071162	Mcm4
GO:0005730	Gm22205
GO:0005730	Gm25224
GO:0016442	Mir411
GO:0030424	Cntnap3
GO:0016020	Cntnap3
GO:0043005	Cntnap3
GO:0043204	Cntnap3
GO:0005923	Tjp2
GO:0016020	Tjp2
GO:0005886	Tjp2
GO:0070160	Tjp2
GO:0005634	Tjp2
GO:0044291	Tjp2
GO:0009986	Tjp2
GO:0005911	Tjp2
GO:0030054	Tjp2
GO:0070161	Tjp2
GO:0005921	Tjp2
GO:0016442	Mir299a
GO:0016442	Mir299b
GO:0016442	Mir1197
GO:0016442	Mir323
GO:0016442	Mir329
GO:0016442	Mir494
GO:0016020	Ofcc1
GO:0005829	Ofcc1
GO:0005737	Ofcc1
GO:0048471	Ofcc1
GO:0015630	Ofcc1
GO:0005783	Ofcc1
GO:0046540	Gm25414
GO:0005688	Gm25414
GO:0016442	Mir543
GO:0046540	Gm26449
GO:0005688	Gm26449
GO:0016442	Mir495
GO:0016442	Mir376c
GO:0005575	Minar2
GO:0016020	Minar2
GO:0005783	Minar2
GO:0005789	Minar2
GO:0005764	Minar2
GO:0005765	Minar2
GO:0016442	Mir376b
GO:0016442	Gm54366
GO:0016442	Mir300
GO:0005575	4930448C13Rik
GO:0005634	Paxbp1
GO:0016442	Mir381
GO:0016442	Mir487b
GO:0016442	Gm54368
GO:0016442	Mir539
GO:0005634	Mir539
GO:0005737	Mir539
GO:0016442	Mir544
GO:0005575	Fam169a
GO:0005634	Fam169a
GO:0016020	Fam169a
GO:0005637	Fam169a
GO:0005635	Fam169a
GO:0005737	Trib2
GO:0005634	Trib2
GO:0005856	Trib2
GO:0005575	Chsy3
GO:0016020	Chsy3
GO:0005794	Chsy3
GO:0032580	Chsy3
GO:0005575	Gm5432
GO:0016020	Gpr50
GO:0005654	Gpr50
GO:0005886	Gpr50
GO:0016020	Gm4951
GO:0005789	Gm4951
GO:0005829	Heatr5a
GO:0030139	Heatr5a
GO:0016020	Gm6169
GO:0005886	Gm6169
GO:0005575	Gm3669
GO:0016020	Gm4841
GO:0005789	Gm4841
GO:0005739	Fxn
GO:0005829	Fxn
GO:0005737	Fxn
GO:1990229	Fxn
GO:0099128	Fxn
GO:1990221	Fxn
GO:0005634	Nsa2
GO:1990904	Nsa2
GO:0005730	Nsa2
GO:0030687	Nsa2
GO:0016020	F830016B08Rik
GO:0005789	F830016B08Rik
GO:0005634	Asxl3
GO:0035517	Asxl3
GO:0016020	Slc16a2
GO:0005886	Slc16a2
GO:0016324	Slc16a2
GO:0005575	9330199G10Rik
GO:0005575	4932438H23Rik
GO:0005634	Tfap2a
GO:0005654	Tfap2a
GO:0005829	Pip5k1b
GO:0005737	Pip5k1b
GO:0016020	Pip5k1b
GO:0005886	Pip5k1b
GO:0012505	Pip5k1b
GO:0001931	Pip5k1b
GO:0000795	Gm10488
GO:0005634	Zbtb20
GO:0016604	Zbtb20
GO:0005654	Zbtb20
GO:0005737	Zbtb20
GO:0005575	E330016L19Rik
GO:0016020	Iigp1
GO:0005634	Iigp1
GO:0005737	Iigp1
GO:0005794	Iigp1
GO:0005783	Iigp1
GO:0005789	Iigp1
GO:0031965	Iigp1
GO:0032580	Iigp1
GO:0020005	Iigp1
GO:0016020	Vma21
GO:0005783	Vma21
GO:0005789	Vma21
GO:0031410	Vma21
GO:0033116	Vma21
GO:0012507	Vma21
GO:0005764	Vma21
GO:0005575	Smim3
GO:0016020	Smim3
GO:0005869	Dctn4
GO:0005737	Dctn4
GO:0005856	Dctn4
GO:0005815	Dctn4
GO:0030017	Dctn4
GO:0005938	Dctn4
GO:0005813	Dctn4
GO:0005868	Dctn4
GO:0000922	Dctn4
GO:0001725	Dctn4
GO:0005925	Dctn4
GO:0000776	Dctn4
GO:0005634	Gm14632
GO:0000795	Gm14632
GO:0005575	Pip5k1bos
GO:0005634	Fam122a
GO:0005737	Fam122a
GO:0016604	Fam122a
GO:0005654	Fam122a
GO:0005575	Tmem252
GO:0016020	Tmem252
GO:0005737	Pgm5
GO:0016020	Pgm5
GO:0005886	Pgm5
GO:0005829	Pgm5
GO:0005856	Pgm5
GO:0042383	Pgm5
GO:0070161	Pgm5
GO:0005912	Pgm5
GO:0030018	Pgm5
GO:0016010	Pgm5
GO:0001725	Pgm5
GO:0005925	Pgm5
GO:0009898	Pgm5
GO:0014704	Pgm5
GO:0030055	Pgm5
GO:0043034	Pgm5
GO:0005914	Pgm5
GO:0005575	Gm7437
GO:0016020	Gcnt2
GO:0000139	Gcnt2
GO:0005794	Gcnt2
GO:0005575	Gm14974
GO:0005737	Dtd2
GO:0016020	Htr2c
GO:0005886	Htr2c
GO:0009897	Htr2c
GO:0009986	Htr2c
GO:0045202	Htr2c
GO:0030425	Htr2c
GO:0098666	Htr2c
GO:0016020	Gpr33
GO:0005886	Gpr33
GO:0005739	Gm10053
GO:0005634	Gm10053
GO:0005829	Gm10053
GO:0005758	Gm10053
GO:0070469	Gm10053
GO:0043209	Gm10053
GO:0043293	Gm10053
GO:0000785	Vrtn
GO:0005634	Foxd4
GO:0005634	Nol4
GO:0005730	Nol4
GO:0016442	Mirg
GO:0005737	Nrap
GO:0030018	Nrap
GO:0030016	Nrap
GO:0005927	Nrap
GO:0005916	Nrap
GO:0005829	Rlim
GO:0005654	Rlim
GO:0005634	Rlim
GO:0005737	Rlim
GO:0005730	Gm24770
GO:0005634	Nme8
GO:0016607	Nme8
GO:0005829	Nme8
GO:0005737	Nme8
GO:0097225	Nme8
GO:0097228	Nme8
GO:0005930	Nme8
GO:0036157	Nme8
GO:0035686	Nme8
GO:0097598	Nme8
GO:0005730	Gm23276
GO:0005654	Pspc1
GO:0042382	Pspc1
GO:0005634	Pspc1
GO:0005737	Pspc1
GO:0005730	Pspc1
GO:0016607	Pspc1
GO:0016363	Pspc1
GO:0001650	Pspc1
GO:0005575	D930007P13Rik
GO:0005730	Smug1
