go_id	external_gene_name
GO:0003724	Ddx3y
GO:0016787	Ddx3y
GO:0000166	Ddx3y
GO:0003723	Ddx3y
GO:0004386	Ddx3y
GO:0016887	Ddx3y
GO:0004843	Usp9y
GO:0016787	Usp9y
GO:0008233	Usp9y
GO:0008234	Usp9y
GO:0004197	Usp9y
GO:0030621	Gm25565
GO:0003677	Zfy2
GO:0046872	Zfy2
GO:0000981	Zfy2
GO:0000977	Zfy2
GO:0003677	H2al2c
GO:0030527	H2al2c
GO:0046982	H2al2c
GO:0003674	H2al2c
GO:0043565	Sry
GO:0005515	Sry
GO:0003677	Sry
GO:0000978	Sry
GO:0005516	Sry
GO:0000981	Sry
GO:0140297	Sry
GO:0019899	Sry
GO:0008301	Sry
GO:0003677	H2al2b
GO:0030527	H2al2b
GO:0046982	H2al2b
GO:0003674	H2al2b
GO:0003723	Gm4064
GO:0003676	Gm4064
GO:0003723	Rbmy
GO:0003676	Rbmy
GO:0003723	Gm10256
GO:0003676	Gm10256
GO:0003674	Gm10256
GO:0003723	Gm10352
GO:0003676	Gm10352
GO:0003674	Gm10352
GO:0003723	Rbm31y
GO:0003676	Rbm31y
GO:0008143	Rbm31y
GO:0034046	Rbm31y
GO:0035064	Gm20772
GO:0035064	Gm20831
GO:0035064	Gm20877
GO:0035064	Gm20807
GO:0035064	Gm21440
GO:0005515	Sly
GO:0035064	Gm21943
GO:0035064	Gm21118
GO:0035064	Gm20812
GO:0005515	Gm20931
GO:0035064	Gm20917
GO:0005515	Gm20916
GO:0005515	Gm20855
GO:0005515	Gm20896
GO:0005515	Gm20869
GO:0035064	Gm21394
GO:0005515	Gm21409
GO:0005515	Gm20920
GO:0005515	Gm20894
GO:0005515	Gm21317
GO:0005515	Gm20835
GO:0003674	1700040F15Rik
GO:0003674	Gm20792
GO:0003674	Gm21739
GO:0003674	Gm21256
GO:0003674	Gm20838
GO:0003674	Gm28891
GO:0003674	Gm21861
GO:0035064	Gm20777
GO:0035064	Gm20737
GO:0035064	Gm21719
GO:0035064	Gm28171
GO:0035064	Gm21778
GO:0035064	Gm21854
GO:0035064	Gm20914
GO:0035064	Gm21812
GO:0035064	Gm21874
GO:0035064	Gm20821
GO:0035064	Gm21244
GO:0035064	Gm21292
GO:0035064	Gm21721
GO:0035064	Gm21425
GO:0035064	Gm20773
GO:0035064	Gm20795
GO:0003674	Gm21094
GO:0005515	Gm21477
GO:0008146	Chst9
GO:0016740	Chst9
GO:0001537	Chst9
GO:0005509	Cdh2
GO:0005515	Cdh2
GO:0044877	Cdh2
GO:0003723	Cdh2
GO:0046872	Cdh2
GO:0019901	Cdh2
GO:1990782	Cdh2
GO:0045296	Cdh2
GO:0042802	Cdh2
GO:0019899	Cdh2
GO:0008013	Cdh2
GO:0050998	Cdh2
GO:0019903	Cdh2
GO:0045294	Cdh2
GO:0045295	Cdh2
GO:0003674	Gm15485
GO:0003674	Gm15328
GO:0003674	1700001G01Rik
GO:0003674	4930545E07Rik
GO:0005515	Cep120
GO:0003674	Krtap20-2
GO:0003674	Ifitm7
GO:0030621	Gm23655
GO:0003674	Krtap8-1
GO:0003674	Krtap7-1
GO:0005198	Krtap11-1
GO:0003674	Krtap11-1
GO:0005515	Bmerb1
GO:0000166	Rabl3
GO:0005525	Rabl3
GO:0005515	Rabl3
GO:0003924	Rabl3
GO:0042803	Rabl3
GO:0004411	Hgd
GO:0046872	Hgd
GO:0051213	Hgd
GO:0016491	Hgd
GO:0042802	Hgd
GO:0005524	Csnk1g3
GO:0004674	Csnk1g3
GO:0004672	Csnk1g3
GO:0016740	Csnk1g3
GO:0000166	Csnk1g3
GO:0016301	Csnk1g3
GO:0106310	Csnk1g3
GO:0003674	Ndufb4
GO:0005509	Dsc3
GO:0046872	Dsc3
GO:0045295	Dsc3
GO:0003723	Marf1
GO:0003676	Marf1
GO:0004540	Marf1
GO:1903231	Marf1
GO:1905762	Marf1
GO:0046872	Zfp608
GO:0005515	Fstl1
GO:0005509	Fstl1
GO:0008201	Fstl1
GO:0030621	Gm22597
GO:0005102	Btnl12
GO:0005515	Lrrc58
GO:0003674	Lrrc58
GO:0004930	Gpr156
GO:0004965	Gpr156
GO:0003674	Gramd3
GO:0042802	Gramd3
GO:0030627	Gm25140
GO:0005524	Gsk3b
GO:0004672	Gsk3b
GO:0005515	Gsk3b
GO:0016740	Gsk3b
GO:0000166	Gsk3b
GO:0016301	Gsk3b
GO:0004674	Gsk3b
GO:0050321	Gsk3b
GO:0002020	Gsk3b
GO:0106310	Gsk3b
GO:0002039	Gsk3b
GO:0019901	Gsk3b
GO:0005178	Gsk3b
GO:0061629	Gsk3b
GO:0034452	Gsk3b
GO:0031625	Gsk3b
GO:0008013	Gsk3b
GO:0051059	Gsk3b
GO:0035255	Gsk3b
GO:0034236	Gsk3b
GO:0048156	Gsk3b
GO:0120283	Gsk3b
GO:0070840	Gsk3b
GO:0008017	Nde1
GO:0005515	Nde1
GO:0042802	Nde1
GO:0019904	Nde1
GO:0005509	Dsc2
GO:0046872	Dsc2
GO:0005515	Tiam1
GO:0005085	Tiam1
GO:0030695	Tiam1
GO:0008017	Tiam1
GO:0019900	Tiam1
GO:0030971	Tiam1
GO:0005509	Dsc1
GO:0005515	Dsc1
GO:0005509	Dsg1c
GO:0046872	Dsg1c
GO:0045295	Dsg1c
GO:0005509	Dsg1a
GO:0005515	Dsg1a
GO:0046872	Dsg1a
GO:0045295	Dsg1a
GO:0046872	Sod1
GO:0005507	Sod1
GO:0005515	Sod1
GO:0016491	Sod1
GO:0031267	Sod1
GO:0042802	Sod1
GO:0008270	Sod1
GO:0030346	Sod1
GO:0004784	Sod1
GO:0016209	Sod1
GO:0019899	Sod1
GO:0051087	Sod1
GO:0043167	Sod1
GO:0005509	Dsg1b
GO:0046872	Dsg1b
GO:0045295	Dsg1b
GO:0003723	Scaf4
GO:0003676	Scaf4
GO:1990269	Scaf4
GO:0016491	Aldh7a1
GO:0016620	Aldh7a1
GO:0004029	Aldh7a1
GO:0042802	Aldh7a1
GO:0043878	Aldh7a1
GO:0004043	Aldh7a1
GO:0008802	Aldh7a1
GO:0005524	Hunk
GO:0004674	Hunk
GO:0004672	Hunk
GO:0016740	Hunk
GO:0000166	Hunk
GO:0016301	Hunk
GO:0106310	Hunk
GO:0005515	Mis18a
GO:0046872	Mis18a
GO:0042802	Mis18a
GO:0042802	Mrap
GO:0030545	Mrap
GO:0031780	Mrap
GO:0031781	Mrap
GO:0031782	Mrap
GO:0031783	Mrap
GO:0070996	Mrap
GO:0005509	Dsg4
GO:0046872	Dsg4
GO:0003723	Phax
GO:0015643	Phax
GO:0140262	Phax
GO:0003674	Tex43
GO:1990837	Lmnb1
GO:0003690	Lmnb1
GO:0005200	Lmnb1
GO:0008432	Lmnb1
GO:0043274	Lmnb1
GO:0005524	Myh11
GO:0005515	Myh11
GO:0051015	Myh11
GO:0003774	Myh11
GO:0000166	Myh11
GO:0003779	Myh11
GO:0008307	Myh11
GO:0008270	Marchf3
GO:0016740	Marchf3
GO:0046872	Marchf3
GO:0004842	Marchf3
GO:0005509	Dsg3
GO:0003674	Gm15345
GO:0003674	C330018D20Rik
GO:0005509	Dsg2
GO:0046872	Dsg2
GO:0050839	Dsg2
GO:0003674	Gm16090
GO:0005515	Ttr
GO:0044877	Ttr
GO:0042802	Ttr
GO:0005179	Ttr
GO:0070324	Ttr
GO:0042562	Ttr
GO:0016757	B4galt6
GO:0016740	B4galt6
GO:0046872	B4galt6
GO:0008378	B4galt6
GO:0008489	B4galt6
GO:0005515	Megf10
GO:0005044	Megf10
GO:0005112	Megf10
GO:0001849	Megf10
GO:0005515	Trappc8
GO:0003674	Trappc8
GO:0005515	Cep20
GO:0042802	Cep20
GO:0003674	Gm15868
GO:0030246	Eva1c
GO:0008201	Eva1c
GO:0003674	Eva1c
GO:0016740	Rnf125
GO:0046872	Rnf125
GO:0008270	Rnf125
GO:0061630	Rnf125
GO:0002039	Rnf125
GO:0031624	Rnf125
GO:0004842	Rnf125
GO:0005509	Habp2
GO:0004252	Habp2
GO:0016787	Habp2
GO:0008233	Habp2
GO:0008236	Habp2
GO:0003677	Rnf138
GO:0016740	Rnf138
GO:0046872	Rnf138
GO:0061630	Rnf138
GO:0003697	Rnf138
GO:0019901	Rnf138
GO:0003674	Cfap298
GO:0035255	Igsf11
GO:0008237	Mep1b
GO:0004222	Mep1b
GO:0008270	Mep1b
GO:0005515	Mep1b
GO:0046872	Mep1b
GO:0016787	Mep1b
GO:0008233	Mep1b
GO:0042802	Mep1b
GO:0070064	Garem1
GO:0005524	Smc5
GO:0016887	Smc5
GO:0003674	Smc5
GO:0000166	Smc5
GO:0003697	Smc5
GO:0000217	Smc5
GO:0030621	Gm22886
GO:0005509	Fbn2
GO:0005515	Fbn2
GO:0005201	Fbn2
GO:0005179	Fbn2
GO:0030621	Gm22543
GO:0003735	Gm54409
GO:0003735	Gm54410
GO:0005515	Gap43
GO:0005516	Gap43
GO:0001786	Gap43
GO:0035727	Gap43
GO:1901981	Gap43
GO:0003674	Gm25547
GO:0030621	Gm25547
GO:0046872	Efcab1
GO:0005509	Efcab1
GO:0048487	Efcab1
GO:0045504	Efcab1
GO:0120152	Efcab1
GO:0140659	Efcab1
GO:0003723	Synj1
GO:0003824	Synj1
GO:0016791	Synj1
GO:0003676	Synj1
GO:0016787	Synj1
GO:0034595	Synj1
GO:0004439	Synj1
GO:0004438	Synj1
GO:0043812	Synj1
GO:0005515	Klhl14
GO:0030621	Gm24263
GO:0000166	Slc27a6
GO:0003824	Slc27a6
GO:0016874	Slc27a6
GO:0004467	Slc27a6
GO:0005324	Slc27a6
GO:0031957	Slc27a6
GO:0047676	Slc27a6
GO:1901480	Slc27a6
GO:0003674	Isoc1
GO:0003674	Cfap95
GO:0008237	Adamts19
GO:0004222	Adamts19
GO:0046872	Adamts19
GO:0016787	Adamts19
GO:0008233	Adamts19
GO:0008318	Ptar1
GO:0004659	Ptar1
GO:0005515	Apba1
GO:0044877	Apba1
GO:0019901	Apba1
GO:0030165	Apba1
GO:0005546	Apba1
GO:0001540	Apba1
GO:0003674	Ccdc178
GO:0003674	Gm15965
GO:0005515	Ube2v2
GO:0003674	Entrep1
GO:1990757	Entrep1
GO:0030621	Gm24142
GO:0003674	AF357341
GO:0030627	Gm23972
GO:0003674	Gm22170
GO:0030621	Gm22170
GO:0003674	1700029F12Rik
GO:0003677	Mcm4
GO:0005524	Mcm4
GO:0003678	Mcm4
GO:0005515	Mcm4
GO:0016787	Mcm4
GO:0000166	Mcm4
GO:0004386	Mcm4
GO:0003697	Mcm4
GO:0016887	Mcm4
GO:0017116	Mcm4
GO:0003674	Cntnap3
GO:0005515	Tjp2
GO:0019904	Tjp2
GO:0030674	Tjp2
GO:0044325	Tjp2
GO:1990782	Tjp2
GO:0050839	Tjp2
GO:0003674	Ofcc1
GO:0030621	Gm25414
GO:0030621	Gm26449
GO:0003674	Minar2
GO:0015485	Minar2
GO:0003674	4930448C13Rik
GO:0003677	Paxbp1
GO:1990226	Paxbp1
GO:0003723	Mir539
GO:0003674	Fam169a
GO:0005524	Trib2
GO:0004672	Trib2
GO:0004860	Trib2
GO:0061629	Trib2
GO:0031625	Trib2
GO:0031434	Trib2
GO:0055106	Trib2
GO:0016740	Chsy3
GO:0046872	Chsy3
GO:0008376	Chsy3
GO:0047238	Chsy3
GO:0050510	Chsy3
GO:0003674	Gm5432
GO:0008502	Gpr50
GO:0004930	Gpr50
GO:0005515	Gpr50
GO:0005525	Gm4951
GO:0003924	Gm4951
GO:0003674	Heatr5a
GO:0019956	Gm6169
GO:0003674	Gm3669
GO:0005525	Gm4841
GO:0003924	Gm4841
GO:0008199	Fxn
GO:0004322	Fxn
GO:0046872	Fxn
GO:0016491	Fxn
GO:0019899	Fxn
GO:0008198	Fxn
GO:0051537	Fxn
GO:0034986	Fxn
GO:0005525	F830016B08Rik
GO:0003924	F830016B08Rik
GO:0003677	Asxl3
GO:0046872	Asxl3
GO:0003682	Asxl3
GO:0042975	Asxl3
GO:0022857	Slc16a2
GO:0042802	Slc16a2
GO:0008028	Slc16a2
GO:0015171	Slc16a2
GO:0015349	Slc16a2
GO:0003674	9330199G10Rik
GO:0003674	4932438H23Rik
GO:0003700	Tfap2a
GO:0003677	Tfap2a
GO:0016307	Pip5k1b
GO:0005515	Pip5k1b
GO:0016740	Pip5k1b
GO:0000166	Pip5k1b
GO:0005524	Pip5k1b
GO:0016301	Pip5k1b
GO:0016308	Pip5k1b
GO:0003674	Gm10488
GO:0005515	Zbtb20
GO:0003677	Zbtb20
GO:0046872	Zbtb20
GO:0001227	Zbtb20
GO:1990837	Zbtb20
GO:0000976	Zbtb20
GO:0003674	E330016L19Rik
GO:0005525	Iigp1
GO:0016787	Iigp1
GO:0000166	Iigp1
GO:0005515	Iigp1
GO:0042802	Iigp1
GO:0003924	Iigp1
GO:0019003	Iigp1
GO:0003674	Smim3
GO:0042802	Smim3
GO:0003674	Gm14632
GO:0003674	Pip5k1bos
GO:0004865	Fam122a
GO:0004864	Fam122a
GO:0003674	Tmem252
GO:0000287	Pgm5
GO:0016868	Pgm5
GO:0004614	Pgm5
GO:0005515	Pgm5
GO:0003674	Gm7437
GO:0016757	Gcnt2
GO:0016740	Gcnt2
GO:0008109	Gcnt2
GO:0008375	Gcnt2
GO:0003674	Gm14974
GO:0002161	Dtd2
GO:0051499	Dtd2
GO:0016787	Dtd2
GO:0003723	Dtd2
GO:0000049	Dtd2
GO:0051500	Dtd2
GO:0106105	Dtd2
GO:0004930	Htr2c
GO:0004993	Htr2c
GO:0005515	Htr2c
GO:0042802	Htr2c
GO:0030594	Htr2c
GO:0001587	Htr2c
GO:0051378	Htr2c
GO:0071886	Htr2c
GO:0004930	Gpr33
GO:0004875	Gpr33
GO:0009055	Gm10053
GO:0020037	Gm10053
GO:0046872	Gm10053
GO:0019899	Gm10053
GO:0003700	Foxd4
GO:0043565	Foxd4
GO:0003677	Foxd4
GO:0000978	Foxd4
GO:0000981	Foxd4
GO:0003674	Nol4
GO:0003779	Nrap
GO:0046872	Nrap
GO:0005515	Nrap
GO:0051015	Nrap
GO:0017166	Nrap
GO:0051371	Nrap
GO:0005515	Rlim
GO:0016740	Rlim
GO:0046872	Rlim
GO:0061630	Rlim
GO:0004842	Rlim
GO:0008017	Nme8
GO:0003723	Pspc1
GO:0003676	Pspc1
GO:0005515	Pspc1
GO:0003674	D930007P13Rik
GO:0017065	Smug1
GO:0003677	Smug1
GO:0016787	Smug1
GO:0003697	Smug1
GO:0042802	Smug1
GO:0019104	Smug1
GO:0000702	Smug1
GO:0000703	Smug1
GO:0004844	Smug1
GO:0003674	Snora35
GO:0030621	Gm23378
GO:0000981	Gm1141
GO:0003674	Gm1141
GO:0030621	Gm25873
GO:0003674	Ccdc134
GO:0003674	Gm15713
GO:0005102	Tigit
GO:0042802	Tigit
GO:0003674	Syndig1l
GO:0005515	Prkdc
GO:0016301	Prkdc
GO:0004677	Prkdc
GO:0016740	Prkdc
GO:0000166	Prkdc
GO:0005524	Prkdc
GO:0004674	Prkdc
GO:0140678	Prkdc
GO:0106310	Prkdc
GO:0034511	Prkdc
GO:0019904	Prkdc
GO:0003690	Prkdc
GO:0061629	Prkdc
GO:0019899	Prkdc
GO:0004672	Prkdc
GO:0005515	Dach1
GO:0000978	Dach1
GO:0003677	Dach1
GO:0001227	Dach1
GO:0000977	Dach1
GO:0003700	Dach1
GO:0000981	Dach1
GO:0003674	Gm10487
GO:0003729	Mir409
GO:0046872	Rbm22
GO:0003723	Rbm22
GO:0003676	Rbm22
GO:0017070	Rbm22
GO:0036002	Rbm22
GO:0048306	Rbm22
GO:0005524	Nubpl
GO:0000166	Nubpl
GO:0051536	Nubpl
GO:0140663	Nubpl
GO:0046872	Nubpl
GO:0051539	Nubpl
GO:0005509	Prrg3
GO:0003674	Prrg3
GO:0005515	Mroh2b
GO:0005515	Pak1ip1
GO:0032934	Npc2
GO:0019899	Npc2
GO:0015485	Npc2
GO:0120020	Npc2
GO:0003779	Synpo
GO:0042802	Fate1
GO:0031625	Fate1
GO:0005515	Il13ra2
GO:0004896	Il13ra2
GO:0019955	Il13ra2
GO:0051536	Isca2
GO:0046872	Isca2
GO:0042802	Isca2
GO:0051537	Isca2
GO:0005506	Isca2
GO:0051539	Isca2
GO:0004930	Gpr141b
GO:0008142	Gpr141b
GO:0042802	Tmem14c
GO:0030627	Gm25831
GO:0030621	Gm26139
GO:0016787	Ndst1
GO:0015016	Ndst1
GO:0008146	Ndst1
GO:0016740	Ndst1
GO:0005515	Ndst1
GO:0003824	Ndst1
GO:0019213	Ndst1
GO:0050119	Ndst1
GO:0102140	Ndst1
GO:0008270	Zmym5
GO:0046872	Zmym5
GO:0003924	Arhgap5
GO:0005525	Arhgap5
GO:0005096	Arhgap5
GO:0042169	Arhgap5
GO:0004930	Gpr141
GO:0008142	Gpr141
GO:0005515	Cbx5
GO:0044877	Cbx5
GO:0003682	Cbx5
GO:0043021	Cbx5
GO:0035064	Cbx5
GO:0042802	Cbx5
GO:0030674	Cbx5
GO:0042826	Cbx5
GO:0140297	Cbx5
GO:0005249	Cnga2
GO:0005216	Cnga2
GO:0044877	Cnga2
GO:0000166	Cnga2
GO:0005516	Cnga2
GO:0030552	Cnga2
GO:0042802	Cnga2
GO:0005222	Cnga2
GO:0005223	Cnga2
GO:0030553	Cnga2
GO:0003674	1700031P21Rik
GO:0005515	Elmo1
GO:0017124	Elmo1
GO:0005085	Elmo1
GO:0030621	Gm24859
GO:0030621	Gm23296
GO:0003674	Magea4
GO:0042826	Magea4
GO:0140297	Magea4
GO:0031625	Magea4
GO:0005515	C7
GO:0005515	Btbd35f1
GO:0005515	Akap6
GO:0044325	Akap6
GO:0043495	Akap6
GO:0051018	Akap6
GO:0019899	Akap6
GO:0034237	Akap6
GO:0051721	Akap6
GO:0060090	Akap6
GO:0008179	Akap6
GO:0005524	Abcb7
GO:0016887	Abcb7
GO:0140359	Abcb7
GO:0000166	Abcb7
GO:0005515	Abcb7
GO:0042803	Abcb7
GO:0042626	Abcb7
GO:0140481	Abcb7
GO:0003735	Rps14
GO:0045182	Rps14
GO:0003723	Rps14
GO:0048027	Rps14
GO:0070181	Rps14
GO:0030621	Gm25652
GO:0005515	Wdhd1
GO:0003677	Wdhd1
GO:0003723	Wdhd1
GO:0003682	Wdhd1
GO:0070063	Wdhd1
GO:0003674	Card6
GO:0003735	Rpl37
GO:0046872	Rpl37
GO:0003723	Rpl37
GO:0019843	Rpl37
GO:0019838	Rpl37
GO:0097371	Rpl37
GO:1990948	Rpl37
GO:0003674	Snord72
GO:0005524	Prkaa1
GO:0004672	Prkaa1
GO:0004679	Prkaa1
GO:0000166	Prkaa1
GO:0047322	Prkaa1
GO:0050405	Prkaa1
GO:0005515	Prkaa1
GO:0044877	Prkaa1
GO:0016740	Prkaa1
GO:0046872	Prkaa1
GO:0016301	Prkaa1
GO:0004674	Prkaa1
GO:0019900	Prkaa1
GO:0106310	Prkaa1
GO:0003682	Prkaa1
GO:0004869	Prkaa1
GO:0140677	Prkaa1
GO:0050321	Prkaa1
GO:0140823	Prkaa1
GO:0003735	n-R5s58
GO:0035064	Gm5926
GO:0005515	Npas3
GO:0046983	Npas3
GO:0008270	Dtna
GO:0046872	Dtna
GO:0030165	Dtna
GO:0005515	Dtna
GO:0019902	Dtna
GO:0004930	Drd3
GO:0004952	Drd3
GO:0001591	Drd3
GO:0005515	Drd3
GO:0019904	Drd3
GO:0031748	Drd3
GO:0005515	Btbd35f21
GO:0003674	Gm15938
GO:0005102	Agrp
GO:0031782	Agrp
GO:0070996	Agrp
GO:0005184	Agrp
GO:0031781	Agrp
GO:0046983	Srebf2
GO:0043565	Srebf2
GO:0000978	Srebf2
GO:0003682	Srebf2
GO:0000976	Srebf2
GO:0003677	Srebf2
GO:0005515	Srebf2
GO:0001227	Srebf2
GO:0000981	Srebf2
GO:1990837	Srebf2
GO:0003700	Srebf2
GO:0070888	Srebf2
GO:0000166	Uprt
GO:0005525	Uprt
GO:0050262	Uprt
GO:0004890	Gabre
GO:0005216	Gabre
GO:0004888	Gabre
GO:0005230	Gabre
GO:0005254	Gabre
GO:1904315	Gabre
GO:0008503	Gabre
GO:0005237	Gabre
GO:0022851	Gabre
GO:0071889	Ripor1
GO:0016788	Aoah
GO:0050528	Aoah
GO:0046872	Aoah
GO:0016787	Aoah
GO:0005509	Aoah
GO:0003674	Mzt2
GO:0003674	1700030L22Rik
GO:0005515	Btbd35f5
GO:0003674	Btbd35f5
GO:0003674	1700060O08Rik
GO:0005506	Egln3
GO:0016705	Egln3
GO:0031418	Egln3
GO:0046872	Egln3
GO:0051213	Egln3
GO:0016491	Egln3
GO:0016706	Egln3
GO:0031545	Egln3
GO:0005515	Btbd35f12
GO:0003674	Btbd35f12
GO:0003700	Cebpd
GO:0043565	Cebpd
GO:0005515	Cebpd
GO:0000978	Cebpd
GO:0000976	Cebpd
GO:0003677	Cebpd
GO:0000981	Cebpd
GO:0001228	Cebpd
GO:0042802	Cebpd
GO:1990837	Cebpd
GO:0042826	Magea10
GO:0140297	Magea10
GO:0031625	Magea10
GO:0016763	Qtrt2
GO:0008479	Qtrt2
GO:0046872	Qtrt2
GO:0042803	Qtrt2
GO:0046982	Qtrt2
GO:0003674	1700104L18Rik
GO:0030627	Gm22220
GO:0003674	Gm7550
GO:0005515	Btbd35f15
GO:0003674	Btbd35f15
GO:0004758	Sptssa
GO:0016409	Zdhhc15
GO:0016740	Zdhhc15
GO:0046872	Zdhhc15
GO:0016746	Zdhhc15
GO:0008270	Zdhhc15
GO:0019706	Zdhhc15
GO:0019705	Zdhhc15
GO:0140439	Zdhhc15
GO:0003674	Gm5914
GO:0003735	Gm54375
GO:0043565	Ctcf
GO:0000978	Ctcf
GO:0003682	Ctcf
GO:0000976	Ctcf
GO:0003677	Ctcf
GO:0046872	Ctcf
GO:0005515	Ctcf
GO:0001227	Ctcf
GO:0001228	Ctcf
GO:0003700	Ctcf
GO:0140297	Ctcf
GO:0001221	Ctcf
GO:0043035	Ctcf
GO:0005509	Ltbp2
GO:0005515	Mtbp
GO:0030621	Gm24378
GO:0004930	Or2p2
GO:0004984	Or2p2
GO:0005515	Btbd35f13
GO:0003674	Btbd35f13
GO:0003674	1700121L16Rik
GO:0003674	Spidr
GO:0046935	Socs4
GO:0005524	Mak
GO:0004672	Mak
GO:0016740	Mak
GO:0046872	Mak
GO:0000166	Mak
GO:0016301	Mak
GO:0004674	Mak
GO:0005515	Mak
GO:0106310	Mak
GO:0003713	Mak
GO:0005515	Btbd35f14
GO:0003674	Btbd35f14
GO:0003674	Magee2
GO:0005515	Btbd35f6
GO:0003674	Btbd35f6
GO:0008270	Nr3c2
GO:0003700	Nr3c2
GO:0043565	Nr3c2
GO:0003677	Nr3c2
GO:0046872	Nr3c2
GO:1990837	Nr3c2
GO:0008270	Zmym2
GO:0005515	Zmym2
GO:0046872	Zmym2
GO:0031624	Zmym2
GO:0030621	Gm22090
GO:0005515	Btbd35f9
GO:0003674	Btbd35f9
GO:0035064	Spin2g
GO:0005515	Btbd35f8
GO:0003674	Gm14552
GO:0004890	Gabra3
GO:0005216	Gabra3
GO:0004888	Gabra3
GO:0005230	Gabra3
GO:0005254	Gabra3
GO:1904315	Gabra3
GO:0008503	Gabra3
GO:0005237	Gabra3
GO:0022851	Gabra3
GO:0099507	Gabra3
GO:0003674	4930428N03Rik
GO:0003674	Cbwd1
GO:0016787	Cbwd1
GO:0000166	Cbwd1
GO:0005525	Cbwd1
GO:0003924	Cbwd1
GO:0140827	Cbwd1
GO:0003735	Gm54432
