go_id	external_gene_name
GO:0010243	mt-Nd5
GO:0042542	mt-Nd5
GO:0032981	mt-Nd6
GO:0006120	mt-Nd6
GO:0009060	mt-Nd6
GO:0042776	mt-Nd6
GO:0035094	mt-Nd6
GO:0042220	mt-Nd6
GO:0042542	mt-Nd6
GO:0006414	mt-Te
GO:0022904	mt-Cytb
GO:0051592	mt-Cytb
GO:0046686	mt-Cytb
GO:0046689	mt-Cytb
GO:0006122	mt-Cytb
GO:0001666	mt-Cytb
GO:0007584	mt-Cytb
GO:0009410	mt-Cytb
GO:0009636	mt-Cytb
GO:0009725	mt-Cytb
GO:0010243	mt-Cytb
GO:0014070	mt-Cytb
GO:0015990	mt-Cytb
GO:0031100	mt-Cytb
GO:0033590	mt-Cytb
GO:0033762	mt-Cytb
GO:0042538	mt-Cytb
GO:0045333	mt-Cytb
GO:0045471	mt-Cytb
GO:0046688	mt-Cytb
GO:0055093	mt-Cytb
GO:0006414	mt-Tt
GO:0006414	mt-Tp
GO:0007186	Vmn1r186
GO:0043066	Gm16367
GO:0045892	Gm16367
GO:0045596	Gm16367
GO:0008284	Gm16367
GO:0008150	Gm16367
GO:0007186	Csprs
GO:0007276	Gm20816
GO:0006355	Gm20816
GO:0007286	Gm20817
GO:0051321	Gm20817
GO:0010468	Gm20870
GO:0007338	Gm20870
GO:0007530	Gm20870
GO:0048515	Gm20870
GO:0010468	Gm20903
GO:0007338	Gm20903
GO:0007530	Gm20903
GO:0048515	Gm20903
GO:0010468	Gm20905
GO:0007338	Gm20905
GO:0007530	Gm20905
GO:0048515	Gm20905
GO:0007276	Gm20738
GO:0006355	Gm20738
GO:0010468	Gm20814
GO:0007338	Gm20814
GO:0007530	Gm20814
GO:0048515	Gm20814
GO:0010468	Gm20850
GO:0007338	Gm20850
GO:0007530	Gm20850
GO:0048515	Gm20850
GO:0010468	Gm20897
GO:0007338	Gm20897
GO:0007530	Gm20897
GO:0048515	Gm20897
GO:0007276	Gm20867
GO:0006355	Gm20867
GO:0007276	Gm20806
GO:0006355	Gm20806
GO:0007286	Gm29276
GO:0051321	Gm29276
GO:0007276	Gm20854
GO:0006355	Gm20854
GO:0007286	Gm20820
GO:0051321	Gm20820
GO:0010468	Gm20883
GO:0007338	Gm20883
GO:0007530	Gm20883
GO:0048515	Gm20883
GO:0010468	Gm20906
GO:0007338	Gm20906
GO:0007530	Gm20906
GO:0048515	Gm20906
GO:0007276	Gm20747
GO:0006355	Gm20747
GO:0010468	Gm20929
GO:0007338	Gm20929
GO:0007530	Gm20929
GO:0048515	Gm20929
GO:0007276	Gm20823
GO:0006355	Gm20823
GO:0007286	Gm21627
GO:0051321	Gm21627
GO:0010468	Gm20908
GO:0007338	Gm20908
GO:0007530	Gm20908
GO:0048515	Gm20908
GO:0007276	Gm20924
GO:0006355	Gm20924
GO:0007286	Gm20736
GO:0051321	Gm20736
GO:0007276	Gm20852
GO:0006355	Gm20852
GO:0007276	Ssty2
GO:0006355	Ssty2
GO:0007286	Gm20937
GO:0051321	Gm20937
GO:0010468	Gm21366
GO:0007338	Gm21366
GO:0007530	Gm21366
GO:0048515	Gm21366
GO:0007276	Gm20809
GO:0006355	Gm20809
GO:0048026	Gm29289
GO:0006397	Gm21677
GO:0008380	Gm21677
GO:0048026	Gm21677
GO:0002244	Gm21677
GO:0008584	Gm21677
GO:0048026	Gm21693
GO:0006397	Gm21704
GO:0008380	Gm21704
GO:0048026	Gm21704
GO:0002244	Gm21704
GO:0008584	Gm21704
GO:0006397	Gm21708
GO:0008380	Gm21708
GO:0048026	Gm21708
GO:0002244	Gm21708
GO:0008584	Gm21708
GO:0006397	Gm3376
GO:0008380	Gm3376
GO:0048026	Gm3376
GO:0007276	Gm20918
GO:0006355	Gm20918
GO:0007276	Gm20873
GO:0006355	Gm20873
GO:0007276	Gm20830
GO:0006355	Gm20830
GO:0007286	Gm28998
GO:0051321	Gm28998
GO:0007276	Gm20826
GO:0006355	Gm20826
GO:0007286	Gm28576
GO:0051321	Gm28576
GO:0007276	Gm29049
GO:0006355	Gm29049
GO:0007276	Gm20825
GO:0006355	Gm20825
GO:0007286	Gm20824
GO:0051321	Gm20824
GO:0007276	Gm20815
GO:0006355	Gm20815
GO:0007276	Gm21310
GO:0006355	Gm21310
GO:0007276	Gm20834
GO:0006355	Gm20834
GO:0007276	Gm20828
GO:0006355	Gm20828
GO:0007276	Gm20822
GO:0006355	Gm20822
GO:0007276	Gm20909
GO:0006355	Gm20909
GO:0007276	Gm20865
GO:0006355	Gm20865
GO:0006355	Zfy1
GO:0006357	Zfy1
GO:0036211	Uba1y
GO:0016567	Uba1y
GO:0006511	Uba1y
GO:0006974	Uba1y
GO:0032446	Uba1y
GO:0006338	Kdm5d
GO:0006325	Kdm5d
GO:0060765	Kdm5d
GO:0002457	Kdm5d
GO:0006412	Eif2s3y
GO:0006413	Eif2s3y
GO:0001731	Eif2s3y
GO:0044238	Uty
GO:0006807	Uty
GO:0043170	Uty
GO:0030154	Ddx3y
GO:0007276	Ddx3y
GO:0006511	Usp9y
GO:0016579	Usp9y
GO:0006508	Usp9y
GO:0016477	Usp9y
GO:0000244	Gm25565
GO:0000353	Gm25565
GO:0006355	Zfy2
GO:0007283	Zfy2
GO:0009048	Zfy2
GO:0006357	Zfy2
GO:0007286	Zfy2
GO:0051598	Zfy2
GO:0008150	H2al2c
GO:0010629	Sry
GO:0010628	Sry
GO:0045944	Sry
GO:0000122	Sry
GO:0007530	Sry
GO:0030154	Sry
GO:0045893	Sry
GO:2000020	Sry
GO:0007548	Sry
GO:0008584	Sry
GO:0009653	Sry
GO:0030238	Sry
GO:0008150	H2al2b
GO:0048026	Gm4064
GO:0006397	Rbmy
GO:0008380	Rbmy
GO:0048026	Rbmy
GO:0002244	Rbmy
GO:0008584	Rbmy
GO:0008150	Gm10256
GO:0048026	Gm10256
GO:0008150	Gm10352
GO:0048026	Gm10352
GO:0010468	Rbm31y
GO:0007276	Gm20772
GO:0006355	Gm20772
GO:0007276	Gm20831
GO:0006355	Gm20831
GO:0007276	Ssty1
GO:0007276	Gm20877
GO:0006355	Gm20877
GO:0007276	Gm20807
GO:0006355	Gm20807
GO:0007276	Gm21440
GO:0006355	Gm21440
GO:0007276	Gm21454
GO:0010468	Sly
GO:0007338	Sly
GO:0007530	Sly
GO:0048515	Sly
GO:0007276	Gm21943
GO:0006355	Gm21943
GO:0007286	Gm28961
GO:0051321	Gm28961
GO:0007276	Gm21118
GO:0006355	Gm21118
GO:0007276	Gm29424
GO:0007286	Gm29554
GO:0051321	Gm29554
GO:0007276	Gm20812
GO:0006355	Gm20812
GO:0007286	Gm21258
GO:0051321	Gm21258
GO:0010468	Gm20931
GO:0007338	Gm20931
GO:0007530	Gm20931
GO:0048515	Gm20931
GO:0007276	Gm20917
GO:0006355	Gm20917
GO:0010468	Gm20916
GO:0007338	Gm20916
GO:0007530	Gm20916
GO:0048515	Gm20916
GO:0010468	Gm20855
GO:0007338	Gm20855
GO:0007530	Gm20855
GO:0048515	Gm20855
GO:0010468	Gm20896
GO:0007338	Gm20896
GO:0007530	Gm20896
GO:0048515	Gm20896
GO:0035195	Gm28469
GO:0010468	Gm20869
GO:0007338	Gm20869
GO:0007530	Gm20869
GO:0048515	Gm20869
GO:0007276	Gm21394
GO:0006355	Gm21394
GO:0010468	Gm21409
GO:0007338	Gm21409
GO:0007530	Gm21409
GO:0048515	Gm21409
GO:0010468	Gm20920
GO:0007338	Gm20920
GO:0007530	Gm20920
GO:0048515	Gm20920
GO:0010468	Gm20894
GO:0007338	Gm20894
GO:0007530	Gm20894
GO:0048515	Gm20894
GO:0010468	Gm21317
GO:0007338	Gm21317
GO:0007530	Gm21317
GO:0048515	Gm21317
GO:0010468	Gm20835
GO:0007338	Gm20835
GO:0007530	Gm20835
GO:0048515	Gm20835
GO:0007286	Gm20911
GO:0051321	Gm20911
GO:0007286	Gm21117
GO:0051321	Gm21117
GO:0007286	Gm20888
GO:0051321	Gm20888
GO:0007286	Gm21650
GO:0051321	Gm21650
GO:0007286	Gm21518
GO:0051321	Gm21518
GO:0007286	Gm21209
GO:0051321	Gm21209
GO:0007286	Gm20843
GO:0051321	Gm20843
GO:0007286	Gm21294
GO:0051321	Gm21294
GO:0007286	Gm21095
GO:0051321	Gm21095
GO:0007286	Gm21488
GO:0051321	Gm21488
GO:0007286	Gm20890
GO:0051321	Gm20890
GO:0007286	Gm21173
GO:0051321	Gm21173
GO:0007286	Gm21497
GO:0051321	Gm21497
GO:0007286	Gm28553
GO:0051321	Gm28553
GO:0007286	Gm21760
GO:0051321	Gm21760
GO:0007286	Gm21858
GO:0051321	Gm21858
GO:0007286	1700040F15Rik
GO:0051321	1700040F15Rik
GO:0007286	Gm20792
GO:0051321	Gm20792
GO:0007286	Gm21865
GO:0051321	Gm21865
GO:0007286	Gm35134
GO:0051321	Gm35134
GO:0007286	Gm30737
GO:0051321	Gm30737
GO:0007286	Gm21996
GO:0051321	Gm21996
GO:0007286	Gm28102
GO:0051321	Gm28102
GO:0007286	Gm28490
GO:0051321	Gm28490
GO:0007286	Gm29582
GO:0051321	Gm29582
GO:0007286	Gm28870
GO:0051321	Gm28870
GO:0007286	Gm21739
GO:0051321	Gm21739
GO:0007286	Gm21256
GO:0051321	Gm21256
GO:0007286	Gm20838
GO:0051321	Gm20838
GO:0007286	Gm28891
GO:0051321	Gm28891
GO:0007286	Gm21861
GO:0051321	Gm21861
GO:0007286	Gm28897
GO:0051321	Gm28897
GO:0007286	Gm29564
GO:0051321	Gm29564
GO:0007286	Gm28827
GO:0051321	Gm28827
GO:0007286	Gm29110
GO:0051321	Gm29110
GO:0007286	Gm31571
GO:0051321	Gm31571
GO:0007286	Gm29866
GO:0051321	Gm29866
GO:0007276	Gm20777
GO:0006355	Gm20777
GO:0007286	Gm28510
GO:0051321	Gm28510
GO:0007276	Gm20737
GO:0006355	Gm20737
GO:0007286	Gm28919
GO:0051321	Gm28919
GO:0007276	Gm21719
GO:0006355	Gm21719
GO:0007276	Gm28171
GO:0006355	Gm28171
GO:0007276	Gm21778
GO:0006355	Gm21778
GO:0007276	Gm21854
GO:0006355	Gm21854
GO:0007276	Gm20914
GO:0006355	Gm20914
GO:0007276	Gm21812
GO:0006355	Gm21812
GO:0007276	Gm21874
GO:0006355	Gm21874
GO:0007276	Gm20821
GO:0006355	Gm20821
GO:0007276	Gm21244
GO:0006355	Gm21244
GO:0007276	Gm21292
GO:0006355	Gm21292
GO:0007276	Gm21721
GO:0006355	Gm21721
GO:0007276	Gm21425
GO:0006355	Gm21425
GO:0007276	Gm20773
GO:0006355	Gm20773
GO:0007276	Gm20795
GO:0006355	Gm20795
GO:0007286	Gm21094
GO:0051321	Gm21094
GO:0010468	Gm21477
GO:0007338	Gm21477
GO:0007530	Gm21477
GO:0048515	Gm21477
GO:0016051	Chst9
GO:0005975	Chst9
GO:0030166	Chst9
GO:0006790	Chst9
GO:0006396	Gm24228
GO:0007156	Cdh2
GO:0007155	Cdh2
GO:0098609	Cdh2
GO:0048872	Cdh2
GO:0048854	Cdh2
GO:0016477	Cdh2
GO:0031641	Cdh2
GO:0060019	Cdh2
GO:0051146	Cdh2
GO:0016339	Cdh2
GO:0043410	Cdh2
GO:0000902	Cdh2
GO:0050770	Cdh2
GO:0048514	Cdh2
GO:0007043	Cdh2
GO:0034332	Cdh2
GO:0044331	Cdh2
GO:0007416	Cdh2
GO:0090090	Cdh2
GO:0007420	Cdh2
GO:0097091	Cdh2
GO:0032880	Cdh2
GO:0072659	Cdh2
GO:0021987	Cdh2
GO:0051966	Cdh2
GO:0035023	Cdh2
GO:0014032	Cdh2
GO:0097118	Cdh2
GO:0060563	Cdh2
GO:0007157	Cdh2
GO:0050804	Cdh2
GO:0070445	Cdh2
GO:0003323	Cdh2
GO:0010001	Cdh2
GO:0021537	Cdh2
GO:0090497	Cdh2
GO:0097150	Cdh2
GO:1902897	Cdh2
GO:2000809	Cdh2
GO:0008150	Gm15485
GO:0008150	Gm15328
GO:0008150	1700001G01Rik
GO:0006396	Gm22470
GO:0008150	4930545E07Rik
GO:0022008	Cep120
GO:0008283	Cep120
GO:0007098	Cep120
GO:0000226	Cep120
GO:0045724	Cep120
GO:0032880	Cep120
GO:0021987	Cep120
GO:0030953	Cep120
GO:0032886	Cep120
GO:0022027	Cep120
GO:1903724	Cep120
GO:1904951	Cep120
GO:0010825	Cep120
GO:0008150	Krtap20-2
GO:0009615	Ifitm7
GO:0045071	Ifitm7
GO:0051607	Ifitm7
GO:0034341	Ifitm7
GO:0035455	Ifitm7
GO:0035456	Ifitm7
GO:0046597	Ifitm7
GO:0060337	Ifitm7
GO:0032897	Ifitm7
GO:0000244	Gm23655
GO:0000353	Gm23655
GO:0008150	Krtap8-1
GO:0008150	Krtap7-1
GO:0008150	Krtap11-1
GO:0016043	Bmerb1
GO:0007026	Bmerb1
GO:0007019	Bmerb1
GO:0021814	Bmerb1
GO:0021822	Bmerb1
GO:0050821	Rabl3
GO:0006886	Rabl3
GO:0001779	Rabl3
GO:0030183	Rabl3
GO:0033077	Rabl3
GO:0046578	Rabl3
GO:1903059	Rabl3
GO:0006559	Hgd
GO:0006570	Hgd
GO:0006520	Hgd
GO:0006572	Hgd
GO:0006468	Csnk1g3
GO:0016055	Csnk1g3
GO:0016310	Csnk1g3
GO:0007165	Csnk1g3
GO:0046777	Csnk1g3
GO:0006897	Csnk1g3
GO:0018105	Csnk1g3
GO:0090263	Csnk1g3
GO:0032981	Ndufb4
GO:0006979	Ndufb4
GO:0009060	Ndufb4
GO:0042776	Ndufb4
GO:0007156	Dsc3
GO:0007155	Dsc3
GO:0001701	Dsc3
GO:0098609	Dsc3
GO:0050821	Dsc3
GO:0010468	Marf1
GO:0090501	Marf1
GO:0030154	Marf1
GO:0051321	Marf1
GO:0035194	Marf1
GO:0048477	Marf1
GO:0006302	Marf1
GO:0007143	Marf1
GO:0006357	Zfp608
GO:0000122	Zfp608
GO:0033085	Zfp608
GO:0035195	Mir484
GO:0071222	Mir484
GO:0060291	Mir484
GO:0030154	Fstl1
GO:0061484	Fstl1
GO:0043066	Fstl1
GO:0043542	Fstl1
GO:0030510	Fstl1
GO:0045446	Fstl1
GO:0006396	Gm24183
GO:0000244	Gm22597
GO:0000353	Gm22597
GO:0006617	Gm24514
GO:0001817	Btnl12
GO:0050852	Btnl12
GO:0006396	Gm23555
GO:0007186	Gpr156
GO:0007165	Gpr156
GO:0008150	Gramd3
GO:0000395	Gm25140
GO:0006468	Gsk3b
GO:0043066	Gsk3b
GO:0071260	Gsk3b
GO:0010629	Gsk3b
GO:0016055	Gsk3b
GO:0010628	Gsk3b
GO:0045944	Gsk3b
GO:0060070	Gsk3b
GO:2000738	Gsk3b
GO:0048675	Gsk3b
GO:0045667	Gsk3b
GO:0048863	Gsk3b
GO:0046627	Gsk3b
GO:0071300	Gsk3b
GO:0016477	Gsk3b
GO:0014043	Gsk3b
GO:2000740	Gsk3b
GO:0006366	Gsk3b
GO:0001837	Gsk3b
GO:0010977	Gsk3b
GO:0030154	Gsk3b
GO:0051128	Gsk3b
GO:0009968	Gsk3b
GO:0043525	Gsk3b
GO:0016310	Gsk3b
GO:0007163	Gsk3b
GO:0007399	Gsk3b
GO:0005975	Gsk3b
GO:0035556	Gsk3b
GO:0005977	Gsk3b
GO:0048511	Gsk3b
GO:0007623	Gsk3b
GO:0031333	Gsk3b
GO:0070507	Gsk3b
GO:0010800	Gsk3b
GO:0010043	Gsk3b
GO:0097192	Gsk3b
GO:0007010	Gsk3b
GO:0090090	Gsk3b
GO:0001954	Gsk3b
GO:0043547	Gsk3b
GO:0050770	Gsk3b
GO:0006983	Gsk3b
GO:0043065	Gsk3b
GO:0001558	Gsk3b
GO:0030010	Gsk3b
GO:0031175	Gsk3b
GO:0045732	Gsk3b
GO:0010975	Gsk3b
GO:0032091	Gsk3b
GO:0031398	Gsk3b
GO:0010508	Gsk3b
GO:0045724	Gsk3b
GO:1903566	Gsk3b
GO:0045444	Gsk3b
GO:0007409	Gsk3b
GO:0098696	Gsk3b
GO:1904646	Gsk3b
GO:0048814	Gsk3b
GO:0006611	Gsk3b
GO:0021766	Gsk3b
GO:0031334	Gsk3b
GO:0018107	Gsk3b
GO:0046777	Gsk3b
GO:1900181	Gsk3b
GO:0009887	Gsk3b
GO:0032092	Gsk3b
GO:0045773	Gsk3b
GO:0046849	Gsk3b
GO:2000171	Gsk3b
GO:0048168	Gsk3b
GO:0046825	Gsk3b
GO:0051093	Gsk3b
GO:2000463	Gsk3b
GO:1902042	Gsk3b
GO:0048661	Gsk3b
GO:0061049	Gsk3b
GO:0030011	Gsk3b
GO:0043407	Gsk3b
GO:0046827	Gsk3b
GO:0018105	Gsk3b
GO:0007520	Gsk3b
GO:0014902	Gsk3b
GO:0051001	Gsk3b
GO:0010614	Gsk3b
GO:0097284	Gsk3b
GO:0042752	Gsk3b
GO:0032886	Gsk3b
GO:0035372	Gsk3b
GO:0008286	Gsk3b
GO:2000573	Gsk3b
GO:0045597	Gsk3b
GO:2001223	Gsk3b
GO:0045672	Gsk3b
GO:0032436	Gsk3b
GO:1901030	Gsk3b
GO:0043161	Gsk3b
GO:0030516	Gsk3b
GO:0010822	Gsk3b
GO:0070885	Gsk3b
GO:0006349	Gsk3b
GO:0044027	Gsk3b
GO:0035729	Gsk3b
GO:0033690	Gsk3b
GO:0000320	Gsk3b
GO:0010918	Gsk3b
GO:0034392	Gsk3b
GO:0099171	Gsk3b
GO:0050774	Gsk3b
GO:1904339	Gsk3b
GO:0090290	Gsk3b
GO:2000727	Gsk3b
GO:1900271	Gsk3b
GO:0099159	Gsk3b
GO:1904886	Gsk3b
GO:0032007	Gsk3b
GO:0036016	Gsk3b
GO:0071385	Gsk3b
GO:0097191	Gsk3b
GO:1904781	Gsk3b
GO:0045887	Gsk3b
GO:0035733	Gsk3b
GO:1901984	Gsk3b
GO:0042981	Gsk3b
GO:0045886	Gsk3b
GO:0070059	Gsk3b
GO:0071109	Gsk3b
GO:0106027	Gsk3b
GO:0150101	Gsk3b
GO:1904780	Gsk3b
GO:1905240	Gsk3b
GO:0006396	Gm25617
GO:0030154	Nde1
GO:0001764	Nde1
GO:0007399	Nde1
GO:0007049	Nde1
GO:0051301	Nde1
GO:0016477	Nde1
GO:0007020	Nde1
GO:0000132	Nde1
GO:0047496	Nde1
GO:0007405	Nde1
GO:0007059	Nde1
GO:0030900	Nde1
GO:0021987	Nde1
GO:0051303	Nde1
GO:0051298	Nde1
GO:0051642	Nde1
GO:0031023	Nde1
GO:0007100	Nde1
GO:0007156	Dsc2
GO:0007155	Dsc2
GO:0009267	Dsc2
GO:0098609	Dsc2
GO:0098911	Dsc2
GO:0086073	Dsc2
GO:0086091	Dsc2
GO:0086042	Dsc2
GO:0007165	Tiam1
GO:0035556	Tiam1
GO:0007264	Tiam1
GO:0090630	Tiam1
GO:0003300	Tiam1
GO:0007160	Tiam1
GO:0008284	Tiam1
GO:0010717	Tiam1
GO:0010976	Tiam1
GO:0016477	Tiam1
GO:0016601	Tiam1
GO:0030335	Tiam1
GO:0032092	Tiam1
GO:0042220	Tiam1
GO:0043507	Tiam1
GO:0050772	Tiam1
GO:0061003	Tiam1
GO:0061178	Tiam1
GO:0065003	Tiam1
GO:0070372	Tiam1
GO:0072657	Tiam1
GO:0099175	Tiam1
GO:1904268	Tiam1
GO:1905274	Tiam1
GO:1990138	Tiam1
GO:0007156	Dsc1
GO:0007155	Dsc1
GO:0098609	Dsc1
GO:0007156	Dsg1c
GO:0007155	Dsg1c
GO:0098609	Dsg1c
GO:0050821	Dsg1c
GO:0007156	Dsg1a
GO:0007155	Dsg1a
GO:0098609	Dsg1a
GO:0050821	Dsg1a
GO:0006801	Sod1
GO:0007605	Sod1
GO:0010467	Sod1
GO:0043066	Sod1
GO:0051881	Sod1
GO:0072593	Sod1
GO:0007283	Sod1
GO:0006915	Sod1
GO:0007566	Sod1
GO:0043524	Sod1
GO:0008217	Sod1
GO:0010033	Sod1
GO:0007626	Sod1
GO:0008340	Sod1
GO:0045859	Sod1
GO:0043085	Sod1
GO:0001819	Sod1
GO:0009408	Sod1
GO:0043410	Sod1
GO:0009410	Sod1
GO:0001895	Sod1
GO:0045471	Sod1
GO:0001541	Sod1
GO:0006879	Sod1
GO:0043087	Sod1
GO:0042554	Sod1
GO:0050665	Sod1
GO:0060088	Sod1
GO:0019228	Sod1
GO:0048678	Sod1
GO:0040014	Sod1
GO:0002262	Sod1
GO:0035234	Sod1
GO:0019226	Sod1
GO:0060047	Sod1
GO:0006749	Sod1
GO:0006979	Sod1
GO:0000303	Sod1
GO:0046716	Sod1
GO:0042542	Sod1
GO:0019430	Sod1
GO:0046688	Sod1
GO:0000302	Sod1
GO:0050766	Sod1
GO:0032930	Sod1
GO:0051093	Sod1
GO:2000242	Sod1
GO:0045541	Sod1
GO:0008089	Sod1
GO:0008090	Sod1
GO:0031667	Sod1
GO:0032287	Sod1
GO:0050728	Sod1
GO:0060052	Sod1
GO:0060087	Sod1
GO:1902177	Sod1
GO:0099610	Sod1
GO:0007156	Dsg1b
GO:0007155	Dsg1b
GO:0098609	Dsg1b
GO:0050821	Dsg1b
GO:0006397	Scaf4
GO:2000805	Scaf4
GO:0019285	Aldh7a1
GO:0006468	Hunk
GO:0016310	Hunk
GO:0035556	Hunk
GO:0006396	Gm49714
GO:0006396	Gm23406
GO:0044030	Mis18a
GO:0007049	Mis18a
GO:0051301	Mis18a
GO:0007059	Mis18a
GO:0034080	Mis18a
GO:0050873	Mrap
GO:0072659	Mrap
GO:1903077	Mrap
GO:0106070	Mrap
GO:0106071	Mrap
GO:0106072	Mrap
GO:0007156	Dsg4
GO:0007155	Dsg4
GO:0030509	Dsg4
GO:0001942	Dsg4
GO:0098609	Dsg4
GO:0030216	Dsg4
GO:0006408	Phax
GO:0015031	Phax
GO:0043489	Phax
GO:0030317	Tex43
GO:0007010	Lmnb1
GO:0006998	Lmnb1
GO:0007097	Lmnb1
GO:0046330	Lmnb1
GO:0010971	Lmnb1
GO:0031507	Lmnb1
GO:0051664	Lmnb1
GO:0090435	Lmnb1
GO:1905232	Lmnb1
GO:0048251	Myh11
GO:0055013	Myh11
GO:0016567	Marchf3
GO:0006897	Marchf3
GO:0007156	Dsg3
GO:0007155	Dsg3
GO:0008150	Gm15345
GO:0008150	C330018D20Rik
GO:0007156	Dsg2
GO:0007155	Dsg2
GO:0098609	Dsg2
GO:0098911	Dsg2
GO:0002934	Dsg2
GO:0086073	Dsg2
GO:0086091	Dsg2
GO:0003165	Dsg2
GO:0032570	Dsg2
GO:0060135	Dsg2
GO:0008150	Gm16090
GO:0007165	Ttr
GO:0006144	Ttr
GO:0005975	B4galt6
GO:0006629	B4galt6
GO:0006486	B4galt6
GO:0006665	B4galt6
GO:0030148	B4galt6
GO:0022010	B4galt6
GO:0006688	B4galt6
GO:0010706	B4galt6
GO:0001572	B4galt6
GO:0021955	B4galt6
GO:0042551	B4galt6
GO:0055001	Megf10
GO:0007155	Megf10
GO:0007517	Megf10
GO:0006909	Megf10
GO:0022409	Megf10
GO:0034109	Megf10
GO:0051147	Megf10
GO:0014816	Megf10
GO:1902742	Megf10
GO:0051451	Megf10
GO:2000288	Megf10
GO:0048627	Megf10
GO:0048641	Megf10
GO:0043652	Megf10
GO:0043654	Megf10
GO:0014719	Megf10
GO:0014841	Megf10
GO:0033002	Megf10
GO:0043277	Megf10
GO:0007030	Trappc8
GO:0006888	Trappc8
GO:0048208	Trappc8
GO:0099022	Trappc8
GO:0034453	Cep20
GO:0030030	Cep20
GO:0060271	Cep20
GO:0008150	Gm15868
GO:0008150	Eva1c
GO:0006396	Gm22271
GO:0007623	Klf9
GO:0010839	Klf9
GO:0071387	Klf9
GO:0097067	Klf9
GO:0071260	Mir1192
GO:1990830	Rnf125
GO:0006511	Rnf125
GO:0016567	Rnf125
GO:0000209	Rnf125
GO:0002376	Rnf125
GO:0002250	Rnf125
GO:0032480	Rnf125
GO:0039536	Rnf125
GO:0006508	Habp2
GO:0007596	Habp2
GO:1990830	Rnf138
GO:0006281	Rnf138
GO:0006974	Rnf138
GO:0016567	Rnf138
GO:0016055	Rnf138
GO:0000724	Rnf138
GO:0010792	Rnf138
GO:0003352	Cfap298
GO:0060271	Cfap298
GO:0007155	Igsf11
GO:0007156	Igsf11
GO:0098742	Igsf11
GO:0048167	Igsf11
GO:0045185	Igsf11
GO:1900273	Igsf11
GO:0061885	Igsf11
GO:0006508	Mep1b
GO:0006954	Mep1b
GO:0007155	Lsamp
GO:0035641	Lsamp
GO:0008284	Garem1
GO:0051781	Garem1
GO:0071364	Garem1
GO:0070374	Garem1
GO:0007173	Garem1
GO:0006281	Smc5
GO:0000724	Smc5
GO:0090398	Smc5
GO:0019827	Smc5
GO:0006974	Smc5
GO:0007049	Smc5
GO:0051301	Smc5
GO:0006310	Smc5
GO:0018393	Smc5
