go_id	external_gene_name
GO:0005575	TSPY1
GO:0005634	RBMY1D
GO:0005654	RBMY1D
GO:0005730	RBMY1D
GO:0005681	RBMY1D
GO:0016020	OR4C12
GO:0005886	OR4C12
GO:0016020	OR4C45
GO:0005886	OR4C45
GO:0005688	RNU6-303P
GO:0046540	RNU6-303P
GO:0005840	RNA5SP518
GO:0005840	RNA5SP520
GO:0005840	RNA5SP521
GO:0005840	RNA5-8SP6
GO:0005840	RNA5SP519
GO:0005634	HSFY2
GO:0005737	HSFY2
GO:0005654	HSFY2
GO:0005829	HSFY2
GO:0000785	HSFY2
GO:0005685	RNU1-41P
GO:0005688	RNU6-255P
GO:0046540	RNU6-255P
GO:0005685	RNU1-128P
GO:0005685	RNU1-95P
GO:0005840	RNA5SP522
GO:0005840	RNA5SP523
GO:0005685	RNU1-48P
GO:0005685	TTTY14
GO:0005634	KDM5D
GO:0001650	KDM5D
GO:0005654	KDM5D
GO:0016020	ADIPOR2
GO:0005886	ADIPOR2
GO:0016020	CACNA2D4
GO:0005891	CACNA2D4
GO:0016020	LRTM2
GO:0005634	DCP1B
GO:0005737	DCP1B
GO:0016020	DCP1B
GO:0043231	DCP1B
GO:0005829	DCP1B
GO:0043229	DCP1B
GO:0000932	DCP1B
GO:0005634	HSFY1
GO:0005737	HSFY1
GO:0005654	HSFY1
GO:0005829	HSFY1
GO:0000785	HSFY1
GO:0005634	TGIF2LY
GO:0000785	TGIF2LY
GO:0005634	RBMY1F
GO:0005654	RBMY1F
GO:0005730	RBMY1F
GO:0005681	RBMY1F
GO:0016020	CACNA1C
GO:0005891	CACNA1C
GO:0005737	CACNA1C
GO:0042995	CACNA1C
GO:0005886	CACNA1C
GO:0030425	CACNA1C
GO:0045202	CACNA1C
GO:0043204	CACNA1C
GO:0045211	CACNA1C
GO:0042383	CACNA1C
GO:0014069	CACNA1C
GO:0030315	CACNA1C
GO:0098839	CACNA1C
GO:0030018	CACNA1C
GO:1990454	CACNA1C
GO:0005634	CDY2A
GO:0005688	RNU6-941P
GO:0046540	RNU6-941P
GO:0005634	BPY2C
GO:0005737	DAZ4
GO:0005634	DAZ4
GO:0032991	DAZ4
GO:0005634	CDY2B
GO:0005688	RNU6-1334P
GO:0046540	RNU6-1334P
GO:0005634	SRY
GO:0005737	SRY
GO:0016607	SRY
GO:0000785	SRY
GO:0005654	SRY
GO:0005840	RPS4Y1
GO:0005634	RPS4Y1
GO:0016020	RPS4Y1
GO:1990904	RPS4Y1
GO:0022627	RPS4Y1
GO:0005654	RPS4Y1
GO:0005829	RPS4Y1
GO:0005844	RPS4Y1
GO:0005634	ZFY
GO:0005654	ZFY
GO:0005730	ZFY
GO:0000785	ZFY
GO:0005634	DDX3Y
GO:0005737	DDX3Y
GO:0016020	DDX3Y
GO:0005654	DDX3Y
GO:0005829	DDX3Y
GO:0043186	DDX3Y
GO:0005634	SERTAD4
GO:0016020	HHAT
GO:0005794	HHAT
GO:0005783	HHAT
GO:0005789	HHAT
GO:0000139	HHAT
GO:0046540	RNU5A-8P
GO:0005682	RNU5A-8P
GO:0005634	UTY
GO:0005654	UTY
GO:0044666	UTY
GO:0005737	TMSB4Y
GO:0005856	TMSB4Y
GO:0005634	TMSB4Y
GO:0005829	TMSB4Y
GO:0005634	DAZ3
GO:0005737	DAZ3
GO:0032991	DAZ3
GO:0005634	DAZ1
GO:0005737	DAZ1
GO:0032991	DAZ1
GO:0005737	CARMIL3
GO:0110165	CARMIL3
GO:0016020	CARMIL3
GO:0005886	CARMIL3
GO:0030027	CARMIL3
GO:0005730	SNORA70
GO:0062023	AMELY
GO:0005576	AMELY
GO:0005737	CPNE6
GO:0016020	CPNE6
GO:0042995	CPNE6
GO:0031410	CPNE6
GO:0005886	CPNE6
GO:0005768	CPNE6
GO:0030425	CPNE6
GO:0043204	CPNE6
GO:0030424	CPNE6
GO:0030136	CPNE6
GO:0070062	CPNE6
GO:0005634	TBL1Y
GO:0005654	TBL1Y
GO:0000118	TBL1Y
GO:0005634	NRL
GO:0005737	NRL
GO:0005654	NRL
GO:0005829	NRL
GO:0000785	NRL
GO:0005739	PCK2
GO:0005829	PCK2
GO:0005759	PCK2
GO:0005654	DCAF11
GO:0080008	DCAF11
GO:0005634	DAZ2
GO:0005737	DAZ2
GO:0032991	DAZ2
GO:0005789	FITM1
GO:0016020	FITM1
GO:0005783	FITM1
GO:0008537	PSME1
GO:0005737	PSME1
GO:0000502	PSME1
GO:0005654	PSME1
GO:0005829	PSME1
GO:0070062	PSME1
GO:0072546	EMC9
GO:0005737	EMC9
GO:0016020	EMC9
GO:0005783	EMC9
GO:0005789	EMC9
GO:0008537	PSME2
GO:0016020	PSME2
GO:0000502	PSME2
GO:0005737	PSME2
GO:0005654	PSME2
GO:0005829	PSME2
GO:0070062	PSME2
GO:0071797	RNF31
GO:0005737	RNF31
GO:0005829	RNF31
GO:0009898	RNF31
GO:0035631	RNF31
GO:0005840	RNA5SP383
GO:0005634	TSPY2
GO:0005737	TSPY2
GO:0000785	TSPY2
GO:0005634	IRF9
GO:0005737	IRF9
GO:0005829	IRF9
GO:0000785	IRF9
GO:0005654	IRF9
GO:0070721	IRF9
GO:0008278	REC8
GO:0005634	REC8
GO:0005694	REC8
GO:0000775	REC8
GO:0005634	RBMY1E
GO:0005654	RBMY1E
GO:0005730	RBMY1E
GO:0005681	RBMY1E
GO:0005634	IPO4
GO:0005737	IPO4
GO:0016020	IPO4
GO:0032991	IPO4
GO:0000785	IPO4
GO:0016020	TM9SF1
GO:0031410	TM9SF1
GO:0005764	TM9SF1
GO:0005765	TM9SF1
GO:0000421	TM9SF1
GO:0016020	NLGN4Y
GO:0005886	NLGN4Y
GO:0045202	NLGN4Y
GO:0098984	NLGN4Y
GO:0098793	NLGN4Y
GO:0045211	NLGN4Y
GO:0098839	NLGN4Y
GO:0009986	NLGN4Y
GO:0098983	NLGN4Y
GO:0098985	NLGN4Y
GO:0042995	TSSK4
GO:0031410	TSSK4
GO:0005929	TSSK4
GO:0031514	TSSK4
GO:0001669	TSSK4
GO:0005634	CHMP4A
GO:0005737	CHMP4A
GO:0016020	CHMP4A
GO:0030659	CHMP4A
GO:0031410	CHMP4A
GO:0005886	CHMP4A
GO:0005768	CHMP4A
GO:0005765	CHMP4A
GO:0005643	CHMP4A
GO:0031902	CHMP4A
GO:0000776	CHMP4A
GO:0005828	CHMP4A
GO:0030496	CHMP4A
GO:0032585	CHMP4A
GO:1904930	CHMP4A
GO:0005829	CHMP4A
GO:0009898	CHMP4A
GO:0005771	CHMP4A
GO:0000421	CHMP4A
GO:0000815	CHMP4A
GO:0030117	CHMP4A
GO:0005634	NEDD8
GO:0005654	NEDD8
GO:0005829	NEDD8
GO:0070062	NEDD8
GO:0005685	RNU1-40P
GO:1902560	GMPR2
GO:0005829	GMPR2
GO:0005688	RNU6-1314P
GO:0046540	RNU6-1314P
GO:0070187	TINF2
GO:0000781	TINF2
GO:0005634	TINF2
GO:0005694	TINF2
GO:0016604	TINF2
GO:0016363	TINF2
GO:0005654	TINF2
GO:0000783	TINF2
GO:0010370	TINF2
GO:0005840	RPS4Y2
GO:1990904	RPS4Y2
GO:0005575	RPS4Y2
GO:0022627	RPS4Y2
GO:0016020	TGM1
GO:0005886	TGM1
GO:0001533	TGM1
GO:0005829	TGM1
GO:0070062	TGM1
GO:0005737	RABGGTA
GO:0005886	RABGGTA
GO:0005829	RABGGTA
GO:0005968	RABGGTA
GO:0005685	RNU1-97P
GO:0005686	RNU2-57P
GO:0005783	DHRS1
GO:0005786	DHRS1
GO:0016020	PCDH11Y
GO:0005886	PCDH11Y
GO:0097225	PCDH11Y
GO:0061827	PCDH11Y
GO:0005730	NOP9
GO:0030688	NOP9
GO:0005575	NOP9
GO:0030686	NOP9
GO:0016020	CIDEB
GO:0005794	CIDEB
GO:0031410	CIDEB
GO:0005783	CIDEB
GO:0005789	CIDEB
GO:0005811	CIDEB
GO:0048471	CIDEB
GO:0005829	CIDEB
GO:0030127	CIDEB
GO:0030137	CIDEB
GO:0016020	LTB4R2
GO:0005654	LTB4R2
GO:0005886	LTB4R2
GO:0016020	LTB4R
GO:0005886	LTB4R
GO:0005685	RNU1-86P
GO:0005886	ADCY4
GO:0005737	ADCY4
GO:0016020	ADCY4
GO:0005634	CDY1B
GO:0005634	RIPK3
GO:0005737	RIPK3
GO:0032991	RIPK3
GO:0005829	RIPK3
GO:0005634	BPY2B
GO:0005634	NFATC4
GO:0005737	NFATC4
GO:0016607	NFATC4
GO:0005829	NFATC4
GO:0000785	NFATC4
GO:0005667	NFATC4
GO:0005685	RNU1-107P
GO:0005634	DHRS4
GO:0005739	DHRS4
GO:0005777	DHRS4
GO:0005778	DHRS4
GO:0005789	DHRS4
GO:0005829	DHRS4
GO:0005782	DHRS4
GO:0005634	CDY1
GO:0005634	RBMY1J
GO:0005654	RBMY1J
GO:0005730	RBMY1J
GO:0005681	RBMY1J
GO:0005737	TSPY9
GO:0000785	TSPY9
GO:0005634	RBMY1B
GO:0005654	RBMY1B
GO:0005730	RBMY1B
GO:0005681	RBMY1B
GO:0005634	RBMY1A1
GO:0005654	RBMY1A1
GO:0005730	RBMY1A1
GO:0005681	RBMY1A1
GO:0000786	H3-4
GO:0000781	H3-4
GO:0005634	H3-4
GO:0000785	H3-4
GO:0005694	H3-4
GO:0005654	H3-4
GO:0070062	H3-4
GO:0000786	H2AC25
GO:0005634	H2AC25
GO:0005694	H2AC25
GO:0043229	H2AC25
GO:0070062	H2AC25
GO:0000786	H2BC26
GO:0005634	H2BC26
GO:0005654	H2BC26
GO:0005829	H2BC26
GO:0005694	H2BC26
GO:0043229	H2BC26
GO:0005634	RNF187
GO:0005737	RNF187
GO:0005654	RNF187
GO:0005829	RNF187
GO:0005840	RNA5S1
GO:0005840	RNA5S2
GO:0005840	RNA5S3
GO:0005840	RNA5S16
GO:0005840	RNA5S17
GO:0005840	RNA5SP18
GO:0016020	RHOU
GO:0042995	RHOU
GO:0005794	RHOU
GO:0005886	RHOU
GO:0005925	RHOU
GO:0070161	RHOU
GO:0002102	RHOU
GO:0000139	RHOU
GO:0005829	RHOU
GO:0010008	RHOU
GO:0005737	TSPY4
GO:0000785	TSPY4
GO:0005634	LEUTX
GO:0000785	LEUTX
GO:0005634	DYRK1B
GO:0005654	DYRK1B
GO:0005694	DYRK1B
GO:0005730	DYRK1B
GO:0005654	FBL
GO:0001650	FBL
GO:1990904	FBL
GO:0015030	FBL
GO:0005634	FBL
GO:0016020	FBL
GO:0005730	FBL
GO:0070062	FBL
GO:0031428	FBL
GO:0032040	FBL
GO:0005737	PSMC4
GO:0005634	PSMC4
GO:0016020	PSMC4
GO:0005654	PSMC4
GO:0005829	PSMC4
GO:0000502	PSMC4
GO:0022624	PSMC4
GO:0008540	PSMC4
GO:0005737	TSPY8
GO:0000785	TSPY8
GO:0005634	ZNF546
GO:0016020	ZNF546
GO:0005634	TSPY3
GO:0005737	TSPY3
GO:0000785	TSPY3
GO:0005634	ZNF780B
GO:0005634	ZNF780A
GO:0005576	FCGBP
GO:0005615	FCGBP
GO:0031012	FCGBP
GO:0070062	FCGBP
GO:0016020	IL3RA
GO:0016020	P2RY8
GO:0005743	SLC25A6
GO:0016020	SLC25A6
GO:0005739	SLC25A6
GO:0005634	ZBED1
GO:0031965	ZBED1
GO:0005654	ZBED1
GO:0005813	ZBED1
GO:0005634	SHOX
GO:0043231	SHOX
GO:0005654	SHOX
GO:0005840	RNA5SP498
GO:0016020	CSF2RA
GO:0016020	CRLF2
GO:0016020	VAMP7
GO:0005737	VAMP7
GO:0005794	VAMP7
GO:0043231	VAMP7
GO:0071203	WASH6P
GO:0005769	WASH6P
GO:0016020	IL9R
GO:0005634	FRG2
GO:0005634	FRG1
GO:0005681	FRG1
GO:0005737	FRG1
GO:0005730	FRG1
GO:0071013	FRG1
GO:0030018	FRG1
GO:0015030	FRG1
GO:0055120	FRG1
GO:0005840	RNA5SP174
GO:0005840	RNA5SP175
GO:0005634	DUX4L8
GO:0005794	DUX4L8
GO:0005654	DUX4L8
GO:0005730	DUX4L8
GO:0005829	DUX4L8
GO:0005634	DUX4
GO:0005794	DUX4
GO:0005654	DUX4
GO:0005730	DUX4
GO:0005829	DUX4
GO:0031965	DUX4
GO:0016020	FAM20C
GO:0005794	FAM20C
GO:0005783	FAM20C
GO:0005654	FAM20C
GO:0005576	FAM20C
GO:0005615	FAM20C
GO:0000139	FAM20C
GO:0070062	FAM20C
GO:0005788	FAM20C
GO:0016020	GPR20
GO:0005737	MROH5
GO:0001669	ACR
GO:0016020	GCGR
GO:0005886	GCGR
GO:0005634	MCRIP1
GO:0005737	MCRIP1
GO:0010494	MCRIP1
GO:0005634	C6orf52
GO:0005634	PAK1IP1
GO:0005730	PAK1IP1
GO:0016020	TMEM14C
GO:0005739	TMEM14C
GO:0031966	TMEM14C
GO:0016020	GCNT2
GO:0005794	GCNT2
GO:0000139	GCNT2
GO:0016020	NECAP2
GO:0005685	RNU1-6P
GO:0005685	RNU1-3
GO:0005685	RNU1-4
GO:0005737	PADI2
GO:0005737	BCL2L14
GO:0016020	BCL2L14
GO:0005829	BCL2L14
GO:0043229	BCL2L14
GO:0012505	BCL2L14
GO:0016020	LRP6
GO:0031410	LRP6
GO:0005783	LRP6
GO:0005886	LRP6
GO:0045121	LRP6
GO:0005576	LRP6
GO:0009986	LRP6
GO:0005769	LRP6
GO:0005901	LRP6
GO:0005794	LRP6
GO:1990851	LRP6
GO:1990909	LRP6
GO:0031901	LRP6
GO:0016020	MANSC1
GO:0005794	MANSC1
GO:0016020	BORCS5
GO:0043231	BORCS5
GO:0005886	BORCS5
GO:0005764	BORCS5
GO:0005765	BORCS5
GO:0098574	BORCS5
GO:0030672	BORCS5
GO:0099078	BORCS5
GO:0005873	BORCS5
GO:0005634	DUSP16
GO:0005737	DUSP16
GO:0031410	DUSP16
GO:0005654	DUSP16
GO:0005829	DUSP16
GO:0005634	ZKSCAN7
GO:0005634	ZNF660
GO:0005634	ZNF197
GO:0005634	ZNF35
GO:0048471	ZNF35
GO:0005634	ZNF502
GO:0005634	ZNF501
GO:0005730	ZNF501
GO:0005737	KIF15
GO:0016020	KIF15
GO:0005856	KIF15
GO:0005874	KIF15
GO:0005819	KIF15
GO:0005829	KIF15
GO:0005871	KIF15
GO:0005873	KIF15
GO:0005813	KIF15
GO:0016020	TMEM42
GO:0005737	TGM4
GO:0005794	TGM4
GO:0070062	TGM4
GO:0062023	TGM4
GO:0005634	ZNF852
GO:0008305	ITGA9
GO:0005737	ECSCR
GO:0016020	ECSCR
GO:0043231	ECSCR
GO:0005654	ECSCR
GO:0005886	ECSCR
GO:0005829	ECSCR
GO:0016020	SMIM33
GO:0005737	STING1
GO:0016020	STING1
GO:0005794	STING1
GO:0031410	STING1
GO:0005783	STING1
GO:0005789	STING1
GO:0005654	STING1
GO:0005829	STING1
GO:0005886	STING1
GO:0005768	STING1
GO:0005739	STING1
GO:0005741	STING1
GO:0000139	STING1
GO:0048471	STING1
GO:0005776	STING1
GO:0033116	STING1
GO:0000421	STING1
GO:1902554	STING1
GO:0030667	STING1
GO:0030659	STING1
GO:1990231	STING1
GO:0033588	ELP5
GO:0005634	ELP5
GO:0005737	ELP5
GO:0005654	ELP5
GO:0005829	ELP5
GO:0016020	CLDN7
GO:0005923	CLDN7
GO:0005886	CLDN7
GO:0070161	CLDN7
GO:0016323	CLDN7
GO:0016020	SLC2A4
GO:0005737	SLC2A4
GO:0030659	SLC2A4
GO:0005886	SLC2A4
GO:0012505	SLC2A4
GO:0048471	SLC2A4
GO:0009986	SLC2A4
GO:0030136	SLC2A4
GO:0009897	SLC2A4
GO:0005802	SLC2A4
GO:0042383	SLC2A4
GO:0012506	SLC2A4
GO:0032593	SLC2A4
GO:0005634	YBX2
GO:0005737	YBX2
GO:0005634	EIF5A
GO:0005737	EIF5A
GO:0016020	EIF5A
GO:0005783	EIF5A
GO:0005789	EIF5A
GO:0005643	EIF5A
GO:0005829	EIF5A
GO:0005642	EIF5A
GO:0005634	GPS2
GO:0005737	GPS2
GO:0005739	GPS2
GO:0005829	GPS2
GO:0005667	GPS2
GO:0005654	GPS2
GO:0017053	GPS2
GO:0005737	NEURL4
GO:0005814	NEURL4
GO:0005856	NEURL4
GO:0005737	ACAP1
GO:0016020	ACAP1
GO:0005768	ACAP1
GO:0055038	ACAP1
GO:0097524	TMEM95
GO:0016020	TMEM95
GO:0031410	TMEM95
GO:0002080	TMEM95
GO:0005576	C1R
GO:0005576	C1RL
GO:0005615	C1RL
GO:0070062	C1RL
GO:0005737	RBP5
GO:0005634	RBP5
GO:0005829	RBP5
GO:0070062	RBP5
GO:0016020	CLSTN3
GO:0042995	CLSTN3
GO:0005794	CLSTN3
GO:0005783	CLSTN3
GO:0005789	CLSTN3
GO:0005886	CLSTN3
GO:0000139	CLSTN3
GO:0030425	CLSTN3
GO:0045202	CLSTN3
GO:0005811	CLSTN3
GO:0045211	CLSTN3
GO:0009986	CLSTN3
GO:0005737	PEX5
GO:0016020	PEX5
GO:0005794	PEX5
GO:0032991	PEX5
GO:0005829	PEX5
GO:0005739	PEX5
GO:0005777	PEX5
GO:0005778	PEX5
GO:0005782	PEX5
GO:0005737	PADI1
GO:0005654	PADI1
GO:0005829	PADI1
GO:0005737	PADI3
GO:0043231	PADI3
GO:0005654	PADI3
GO:0005829	PADI3
GO:0005737	PADI4
GO:0005634	PADI4
GO:0005654	PADI4
GO:0005829	PADI4
GO:0032991	PADI4
GO:0005737	PADI6
GO:0005634	PADI6
GO:0031410	PADI6
GO:0060473	PADI6
GO:0005634	RCC2
GO:0005737	RCC2
GO:0016020	RCC2
GO:0005886	RCC2
GO:0005856	RCC2
GO:0005694	RCC2
GO:0005730	RCC2
GO:0005874	RCC2
GO:0000775	RCC2
GO:0030496	RCC2
GO:0005819	RCC2
GO:0005829	RCC2
GO:1990023	RCC2
GO:0034506	RCC2
GO:0016020	OR8U9
GO:0005886	OR8U9
GO:0016020	OR8U8
GO:0016020	OR5T3
GO:0005886	OR5T3
GO:0016020	OR5T2
GO:0005886	OR5T2
GO:0016020	OR8K3
GO:0005886	OR8K3
GO:0016020	OR8H1
GO:0005886	OR8H1
GO:0016020	OR5T1
GO:0005886	OR5T1
GO:0016020	OR8K1
GO:0005886	OR8K1
GO:0016020	OR8J1
GO:0005886	OR8J1
GO:0005576	SAA1
GO:0005840	RNA5SP334
GO:0005737	HPS5
GO:0005829	HPS5
GO:0005769	HPS5
GO:0031084	HPS5
GO:0000439	GTF2H1
GO:0005634	GTF2H1
GO:0005654	GTF2H1
GO:0005675	GTF2H1
GO:0005634	LDHA
GO:0005737	LDHA
GO:0016020	LDHA
GO:0005829	LDHA
GO:0070062	LDHA
GO:0005739	LDHA
GO:1990204	LDHA
GO:0005634	PARP4
GO:0005737	PARP4
GO:0016020	PARP4
GO:0005654	PARP4
GO:0005829	PARP4
GO:1990904	PARP4
GO:0005856	PARP4
GO:0005819	PARP4
GO:0070062	PARP4
GO:0005876	PARP4
GO:0016020	TMPRSS15
GO:0110165	TMPRSS15
GO:0005903	TMPRSS15
GO:0005739	MIPEP
GO:0005759	MIPEP
GO:0005874	KATNAL1
GO:0005737	KATNAL1
GO:0005856	KATNAL1
GO:0030496	KATNAL1
GO:0005815	KATNAL1
GO:0005819	KATNAL1
GO:0000922	KATNAL1
GO:0005813	KATNAL1
GO:0015630	KATNAL1
GO:0008352	KATNAL1
GO:0016020	CXADR
GO:0032991	CXADR
GO:0005654	CXADR
GO:0005886	CXADR
GO:0005576	CXADR
GO:0070161	CXADR
GO:0005912	CXADR
GO:0030054	CXADR
GO:0043005	CXADR
GO:0045121	CXADR
GO:0016323	CXADR
GO:0001669	CXADR
GO:0030175	CXADR
GO:0030426	CXADR
GO:0005923	CXADR
GO:0014704	CXADR
GO:0005911	CXADR
GO:0016327	CXADR
GO:0044297	CXADR
GO:0005737	CXADR
GO:0005615	CXADR
GO:0005922	GJA10
GO:0016020	GJA10
GO:0005886	GJA10
GO:0070161	GJA10
GO:0005921	GJA10
GO:0005634	CASP8AP2
GO:0005737	CASP8AP2
GO:0005739	CASP8AP2
GO:0016605	CASP8AP2
GO:0005654	CASP8AP2
GO:0005634	UBE2L5
GO:0000151	UBE2L5
GO:0005634	USPL1
GO:0005615	USPL1
GO:0015030	USPL1
GO:0009897	IGHV1OR21-1
GO:0005777	URAD
GO:0005575	URAD
GO:0005634	HMGB1
GO:0005737	HMGB1
GO:0016020	HMGB1
GO:0005783	HMGB1
GO:0005886	HMGB1
GO:0005768	HMGB1
GO:0005576	HMGB1
GO:0005694	HMGB1
GO:0005615	HMGB1
GO:0005793	HMGB1
GO:0009986	HMGB1
GO:0005654	HMGB1
GO:0034774	HMGB1
GO:1904813	HMGB1
GO:0017053	HMGB1
GO:0000793	HMGB1
GO:0035868	HMGB1
GO:0005634	URB1
GO:0001650	URB1
GO:0005730	URB1
GO:0005737	KPNA3
GO:0005634	KPNA3
GO:0005654	KPNA3
GO:0005829	KPNA3
GO:0042564	KPNA3
GO:0005643	KPNA3
GO:0043657	KPNA3
GO:0005576	OBP2B
GO:0005615	OBP2B
GO:0005575	OBP2B
GO:0005634	SURF6
GO:0005654	SURF6
GO:0005730	SURF6
GO:0005694	SURF6
GO:0001652	SURF6
GO:0016592	MED22
GO:0005634	MED22
GO:0070847	MED22
GO:0005737	MED22
GO:1990904	RPL7A
GO:0005634	RPL7A
GO:0005737	RPL7A
GO:0005840	RPL7A
GO:0005925	RPL7A
GO:0005730	RPL7A
GO:0022625	RPL7A
GO:0005829	RPL7A
GO:0016020	RPL7A
GO:0022626	RPL7A
GO:0042788	RPL7A
GO:0045095	KRTAP25-1
GO:0005829	KRTAP25-1
GO:0005882	KRTAP25-1
GO:0005737	CRYL1
GO:0005829	CRYL1
GO:0070062	CRYL1
GO:0005730	SNORD24
GO:0005730	SNORD36B
GO:0005730	SNORD36A
GO:0005730	SNORD36C
GO:0016020	SURF1
GO:0005739	SURF1
GO:0005743	SURF1
GO:0005746	SURF1
GO:0016020	JAM2
GO:0005886	JAM2
GO:0070161	JAM2
GO:0005923	JAM2
GO:0070160	JAM2
GO:0009986	JAM2
GO:0036477	JAM2
GO:0044291	JAM2
GO:0098636	JAM2
GO:0016607	SURF2
GO:0005654	SURF2
GO:0005730	SURF2
GO:0005886	SURF2
GO:0016020	SURF4
GO:0005737	SURF4
GO:0005794	SURF4
GO:0005783	SURF4
GO:0005789	SURF4
GO:0031965	SURF4
GO:0005829	SURF4
GO:0000139	SURF4
GO:0005793	SURF4
GO:0033116	SURF4
GO:0005886	SURF4
GO:0030133	SURF4
GO:0035577	SURF4
GO:0005634	REXO4
GO:0016607	REXO4
GO:0005654	REXO4
GO:0005730	REXO4
GO:0005634	CDX2
GO:0005654	CDX2
GO:0000785	CDX2
GO:0000794	CDX2
GO:0017053	CDX2
GO:0032991	CDX2
GO:0005576	ADAMTS13
GO:0009986	ADAMTS13
GO:0031012	ADAMTS13
GO:0005788	ADAMTS13
GO:0005829	CAB39L
GO:0005737	CAB39L
GO:1902554	CAB39L
GO:0016020	CACFD1
GO:0005575	CACFD1
GO:0016020	SLC2A6
GO:0005886	SLC2A6
GO:0005764	SLC2A6
GO:0005765	SLC2A6
GO:0016020	ABO
GO:0016020	CLDN17
GO:0005923	CLDN17
GO:0005886	CLDN17
GO:0070161	CLDN17
GO:0034707	CLDN17
GO:0016020	CYYR1
GO:0005840	MRPS6
GO:0005739	MRPS6
GO:1990904	MRPS6
GO:0005743	MRPS6
GO:0005763	MRPS6
GO:0015935	MRPS6
GO:0016020	DNAJC15
GO:0005739	DNAJC15
GO:0005743	DNAJC15
GO:0005744	DNAJC15
GO:0001405	DNAJC15
GO:0045095	KRTAP24-1
GO:0005829	KRTAP24-1
GO:0005882	KRTAP24-1
GO:0016020	SLC5A3
GO:0005886	SLC5A3
